mz_rt_min,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
271.1693_8.418,-0.0286627774352688,0.00975689938603538,-0.0340024183426506,-0.0148763058757373,0.0324344536442696,0.00393337783678745,-0.00929234409232999,-0.0147339977114973,0.0407647648457414,0.0820598752518414,0.0315254069086984,0.00306250295129875,0.024499287439327,0.00952137558477646,-0.0162884947449678,-0.000645286022612894,-0.0414068002698056,0.0117540516123359,0.003139424224497,0.0175367950527983,-0.0127105258832215,0.0140582813482079,0.00836566379163751,-0.0275398563090208,0.018264105411979,-0.00134619879809984,0.0256938137868582,-0.0341706853159093,-0.0263607889712247,0.0362975353368241,0.00652521687287629,-0.00412039565104486,-0.018616964920697,0.00695035895741129,0.00797064686427977,-0.0207840061430051,-0.0269467855115607,-0.019896252900644,0.0110402538487651,0.0271633624168805,-0.0435153256850319,0.039086574089052,0.00654698978317524,0.0448115848002933,-0.0100170068265748,0.0147585252086789,-0.00335357751513633,0.00836768737062035,-0.0208533910546648,0.0256623098886945,-0.0018284536689544,0.0247305632659289,0.0134003460471332,0.0234981796097006,0.00324585759884889,0.0239761820171453,0.0155457543850619,0.0134671462123629
272.05872_3.46,0.0401268571121023,0.0102701095419588,-0.0345748347246203,0.0249264413779871,-0.0138219152604352,-0.0292493495392814,0.00130300848184665,0.00358240567510577,-0.00779172071507647,0.0153535452811411,0.00230947076807253,0.00358898124060264,-0.0157531003444767,0.00431723885740904,0.0128589876421643,0.0285136796728417,0.00299222361249321,-0.0101100495080745,-0.0215844549187179,-0.000877873942453747,0.00141621240407135,0.0161872577461373,0.0126002267621162,0.00439207290415688,0.00823376810721418,-0.00545559223835835,-0.00303036028267709,0.00139742193788657,0.0190904624916977,0.00149381616943211,-0.00507086356797583,-0.0147127909457146,0.0182701260048319,-0.00576863766031367,0.00838381598258238,-0.00921255721650376,0.018779582761746,0.000136023639680815,0.000364051149915568,0.00587714109427796,0.00693735753981019,0.00233513042267172,-0.0296845733146129,-0.00523140928607342,-0.0311487982510078,0.0114095017172652,-0.00347847186402636,-0.00598635615395765,-0.00695081644438553,0.0295840987922576,-0.0186791718654395,-0.0238153942062023,0.0182938153339322,-0.00689689006981702,-0.00840222384621382,-0.0175674221876804,-0.00103156327812747,0.00969495786844961
272.17165_1.011,-0.0259317930328783,0.0218368380688192,0.0228272013445858,-0.0272248303422955,-0.000721123033176391,-0.0131133973763845,-0.069294733778756,0.00945379897916486,-0.015592341892004,-0.039681569692209,0.0401225525470714,0.00827996142737907,-0.00163481857996999,0.014705828285609,0.0501582003285876,-0.0272018745314313,0.0256634594946234,-0.0183619056420704,-0.0288212092373533,-0.0142660420891741,-0.0374565281217434,-0.000776201443380734,0.0134946885592377,-0.00853101943434163,0.0186734688971674,-0.0334571279066943,-0.0205466451785248,0.0041145112526858,0.0421813299590542,0.0129667109904008,0.0480097065617533,0.0108764807360287,0.0191232669540057,0.00124237059289159,0.0109159711253777,-0.00430065805395246,0.0285033983552832,0.0190844977913096,-0.0336973006054323,-0.040230358895788,-0.00811534117118944,-0.0202026218500274,-0.0013444092424783,-0.00511858896630607,-0.00182496015153147,0.00822154181321894,0.0184559998221168,0.00393795212330013,-0.0218238035935581,-0.00952526065136887,-0.00982056751810652,-0.0133858410876944,-0.00370494907912965,-0.00612396560372394,-0.013461410251593,-0.016684276785942,0.00884528414935206,-0.00818621682656699
273.06206_7.102,0.0296872970403728,0.0217178568182751,-0.0387428542720325,0.0173224427498643,-0.0264192423601922,-0.014700926733578,-0.02120907381778,-0.00114088951610817,0.00333497581530782,0.0060896964719533,0.0157566714014839,0.011632946136745,-0.0245186181137218,0.0147886199445419,-0.00872118071149576,-0.00482097417770732,0.0393438757304757,-0.034711117218939,-0.0141185708925695,-0.00825443086247972,0.0233184894773283,-0.0176494014924786,0.0139346004919509,-0.0217091898483976,0.0245644803245458,-0.00815018008926558,-0.0110439099361841,0.00943491021626839,0.0309424299141528,-0.0146480237673622,-0.0302454337015222,0.0208824379508991,0.00105709288488244,-0.0312901430977716,0.0310463711774062,-0.0188884100040613,-0.0574751783668434,0.0224089173503103,0.0244809286732376,-0.0212849196923459,0.0544027471359164,0.00687110933166984,-0.0706830067263723,0.00466352676341032,0.0423706077497691,-0.0343133804985344,-0.00400222894454917,-0.0152335798828524,-0.0284513066297479,0.0598978515750055,0.00719628682007044,-0.00282789315778871,0.00437986062407812,0.0187827685758537,0.0123435816293527,-0.0147511844293848,0.0165826169108202,0.0237506593638507
273.13114_4.829,0.0252468908196594,0.0255902642341495,-0.0500335072591615,0.0136245401733425,-0.00300338307517979,-0.0192126051466793,-0.0270540014355755,-0.0104078234873635,-0.00335214101793834,0.0463845366057136,-0.00449448191359951,0.0379282648814577,0.00780867262268536,-0.0480978344086164,-0.00627840309985376,-0.0026674619008176,-0.0481869561644975,0.00109375253594027,-0.022189548780842,0.00364848983496477,-0.00704901384948578,0.00512211149963852,0.00681177518222297,0.0253619562402259,0.0220581603389006,-0.0104632527150637,-0.00723202912386032,-0.0336784607201232,-0.0126058892016471,-0.0180242859609345,-0.0139741369894024,-0.00809483879809043,0.0190762892646207,-0.00466129742217351,-0.0166009096528372,-0.0172294569807797,-0.0112226138092489,0.0169878115558785,-0.0589827726601194,0.0333982775759616,0.0429079700130631,-0.0117364198873102,-0.00120736312276441,-0.0175912283213531,0.0233608873548952,0.0133909402435835,0.00410023922915321,-0.00120333450080495,0.00412659441431581,0.00680643232916701,0.0192016569784352,0.0110515130985061,0.0225574929048875,-0.0105411330970518,0.0105903918595369,0.0381682249007071,-0.0208560692731067,-0.0175197533802623
274.07446_3.768,0.0305485506775376,-0.00319318721335264,-0.0334049418042766,0.0485444597341844,-0.00542476307690079,-0.0503447794173757,0.00763441693667192,-0.00128292896824642,-0.025438902644062,-0.0243076963544825,0.031220161068328,0.00351693688637602,-0.0285578897982994,-0.0185740606883481,-0.00104235800471469,-0.0215919511062279,-0.00889808887256058,-0.0221554983403425,-0.00311996395555837,0.0217668502501491,0.0160288048040772,-0.0323576094707369,-0.0267975165542905,0.010781683710969,0.0116144497051774,-0.0150061806575916,-0.00252193297292937,0.00382431859104827,-0.0323253573477688,0.032215660632778,0.0323206493617198,-0.02358571632496,0.00673739903879248,-0.00475060896755011,0.0161519150547734,0.00947657601409655,0.0113105289583935,-0.0452404227112733,0.0183093307174682,-0.0129319341405967,0.00539275566990075,-0.0192439576348956,-0.013001194290434,0.00817203076216616,-0.00285318046509371,0.0337975525706199,-0.00320300959696231,-0.02355584542955,0.0100668441539313,0.00540015007637326,0.0361108832252992,0.0630350710034793,-0.0182539711988095,-0.000524490044549208,0.026452410336646,0.0148358031418204,0.00743036745296873,0.0123412962236793
274.09206_1.355,-0.0352239089792975,0.0179742859978699,-0.00534557285478887,-0.018924970815157,-0.0297556017265943,-0.0102491565753742,-0.0128811074560754,0.00463611014943621,-0.00946460125366982,-0.0447001144454356,-0.0352559313616303,-0.0130765568540741,0.0330141055978934,-0.0345485849990283,-0.0381194178469155,0.0360183721542605,0.00978136167785782,-0.0327389009628236,0.00697952323600635,0.0140589315211769,-0.0279679670482021,0.00960928998334801,0.0273770770681794,-0.00108041068023665,-0.00806588219150802,0.0191047398183867,0.0245650520385813,0.0015157767159228,0.0337645780130945,-0.027491170108944,0.0133809600928919,0.0172366666983014,0.011453810685607,-0.000997376136526035,-0.0233927527119468,-0.0159201572568949,0.011264036834442,-0.00492979529621463,-0.023841630719445,0.0053164509801719,-0.00151361043204662,0.0155612713645636,-0.0080574053451446,0.00568848386328904,0.0144765141500527,0.000273599792847269,-0.0330064133477764,-0.0298769592804625,0.0337356094162816,-0.0240443985935905,0.0114102326864509,-0.00653372990328959,-0.0336384812119936,0.0290494362724796,0.0115122015064265,-0.0202937144977533,0.0074286047872739,-0.0242583387671208
274.87323_0.931,0.00912831352163033,0.00964674666381379,0.0242138652843897,-0.00501198146484203,-0.0365504552011682,-0.00368328680698207,0.0429669830702258,-0.0899553278600974,-0.0510308403818958,-0.000645802481000507,-0.000499000176726421,0.0679504688997398,0.0748699557689828,0.0336363562058671,0.0286312315067064,-0.0103045447234083,0.00683831439800552,-0.005062121214033,-0.0289081166086685,-0.0273075976146467,0.0572464539429156,0.0220587725282596,-0.0158047500210726,-0.033615544427677,-0.00456674884135588,0.0189540693265785,0.0361267392613998,-0.0159587276562999,-0.0208130133859084,0.0337869609545447,-0.0157394327838952,-0.0110040948267815,0.0120921235832114,-0.0101694123918031,-0.00237378004555413,0.0351552254664946,0.00248705493498163,-0.00105031977447166,0.0223911450416289,0.000417891056377657,0.00372920554498944,-0.0007000110271849,0.00659512370701794,0.00629047600223726,0.0209464534535822,0.000869946247198314,-0.00481738047532384,-0.0457748291038105,-0.0169057416096143,0.0101460835193453,-0.0156307574709378,-0.0066874616044165,0.0112360545452399,-0.0323035041169875,-0.035480779707203,-0.01657222019211,0.00968552392564202,-0.0367424977402799
275.00744_1.816,-0.037146878426232,0.0227507928533722,0.00243566979784316,-0.0242520790521437,0.00504163938084723,0.00634831710118543,0.0285142883697561,-0.00935103771906217,-0.00569479537948406,0.0352334016830297,8.73176807952658e-05,0.00988645603625681,-0.037147523792604,-0.0105296528643081,-0.0170677423641491,-0.0223531810531997,-0.00655687054624098,-0.00368547903247698,0.023464814937359,0.0417406934573949,-0.0155123585157288,0.00176175833662968,0.0367741073776117,0.0151129310496162,-0.00533739242400344,-0.0312626218431335,-0.0245551012423644,-0.014040887620558,0.0411433671182828,0.00341824596369865,0.00364065526750548,0.011648137645463,0.0102578160604537,-0.0136972326667863,-0.0103843821491889,0.0185983475542903,0.00574967163141087,-0.0153447652142624,0.00914445801731016,-0.0120270799950233,5.11722432285423e-06,0.0218524822174508,0.0169708981278332,0.00191531450926758,0.00751493115720595,-0.0315567819099482,0.0181608660684566,0.00807253914506308,-0.0147515207016663,0.0225542822978784,-0.043892321870378,0.00747190716898591,-0.00574232575946336,-0.0153635603121886,-0.00577800620708898,0.00610787103436303,-0.0129964998347872,-0.00335084591146026
275.07499_2.534,-0.0144235648057875,-0.0133159983347093,0.0376438820091524,0.0117804837642478,-0.0671518535034647,-0.0325168634472623,0.0176748403166353,-0.0122044125003527,0.0408706667526047,0.0781283870791287,-0.0283094563642621,0.00681127806698772,0.0272564709799582,0.0490878989116618,-0.00365887174567099,-0.0233101858251851,-0.0116617115603022,-0.0183213638034398,0.00219085064943001,-0.0165670380950779,-0.0424178431138307,-0.0111228467274528,0.0415119267927113,-0.0363095736902698,0.0417520862683118,0.00187333143661118,0.00575345807969754,0.0114602579000792,0.00277266092692151,-0.0465306154722082,-0.00774840166350007,-0.00668730727835125,-0.0214596499781062,0.00294281761843301,-0.0227939480594276,-0.012788084628409,-0.0082043763352123,-0.000443743793148692,0.000936750073974908,0.0175921600336951,-0.0137926035323288,-0.0125227976050504,0.0025341846180253,-0.00313002080834906,-0.015221423415417,0.0375706141825942,-0.00225362682471628,0.0185096879933737,0.00825322628020282,0.00677776392711168,-0.003993540296352,0.0196673193590152,-0.00228787328753569,-0.000882080205937194,-0.0112311211849656,0.0150260095400195,0.000551226827848655,-0.0202720876658298
275.11015_3.503,-0.0150829998312718,-0.0559913318810384,0.00697351670860261,0.0161885170282008,0.0228832218279983,0.00863270436449331,-0.00165232881878446,-0.0148304216003462,-0.00460532308240779,0.00297714513823765,0.0262623286173067,-0.00908188051596765,0.00684804650526968,0.010522166933372,-0.0097370324842251,-0.00737861389416643,0.00497748076867076,-0.0207659756623415,-0.0259744936777026,-0.0224379937338542,-0.0142451944178677,0.0334839846254483,0.0190310631695329,0.00373819093698556,0.00809907230254705,0.0154522512897067,0.0128426149341982,-0.0217673208518353,0.00839184414356887,-0.0175883832444302,-0.0199581258148214,-0.002536942583357,-0.0159105568550201,-0.0118934931411708,0.00124266002225387,-0.0334212160813667,0.0114219056052517,-0.0375797830834907,0.0411560982638376,-0.0243033710008432,-0.00144879249592614,0.0213446774414599,-0.00347783018260757,-0.00666793221017066,0.010130933203613,-0.00601809548562879,-0.0124315449001821,-0.0145646189275583,0.0064447378445159,0.00553434202661939,-0.00837906893253964,0.0179862030705426,0.0201544587324193,-0.0167742134298417,-0.0302790893275731,0.0458526131204712,-0.0167674783570559,0.0434660420092268
275.11016_3.814,-0.00801521752348058,-0.0622405585329539,0.00196747086024647,0.000893208329167053,0.00137323914143014,0.014163239584097,-0.00375211535920066,-0.00328271391367642,-0.0151186200849511,0.0057842655337051,0.0153569388045444,-0.00034270054216827,0.00994918156776517,-0.0142452955044253,0.0150491352827792,-0.00613560051021258,0.00669798436980767,-0.0146980713795105,0.0063968221734966,-0.00614722329370759,0.00997780434008421,-0.00312606939572308,-0.00652201834751421,0.00137782335666205,0.0109258533116272,-0.0282206009727538,0.0117709576416395,0.00718605500676994,-0.00327666505568754,0.00729599892151898,-0.00114584616335199,-0.0273621330862426,0.0414616586188626,0.00132087725130251,0.00310432794840744,-0.0122316157631637,0.00803793058838911,0.0363965682807501,0.00823094939916621,0.0053407871274293,0.00107890279608627,0.00541176461612007,-0.00289804137728416,-0.01884023865943,-0.00974975526137557,-0.0345923365961786,-0.023267464701416,-0.0129635505650656,0.0176095291191758,-0.00826666290680698,-0.000100680037111237,-0.0103137030584817,-0.028455342985156,-0.038868062916374,-0.0180954616190555,-0.0171773579539703,-0.0206516483565478,-0.0702652157657577
275.11021_3.816,-0.00775964322373245,-0.0622622640825134,0.00157032645965372,0.000578629185004793,0.000723468366055302,0.0143262864886552,-0.00212176926433908,-0.00207266796628843,-0.0150558527569513,0.00653486250727712,0.014768429293948,-0.00220952297110906,0.0107020649168625,-0.0170205068964421,0.0155542911324622,-0.00635001900957784,0.00598598212801803,-0.0140360006238516,0.00785703263045936,-0.00549337371070191,0.0103131137245547,-0.00298546111021228,-0.00674268131302449,-0.00123434345987974,0.0121888089721829,-0.0272815740391193,0.0101576114400713,0.00707031524107742,-0.00270004557520578,0.0067134326321245,-0.000268313264197173,-0.0263665711929165,0.0430830646991358,0.00290103482910859,0.00230662857612195,-0.0113971376855864,0.00724794804306265,0.0361872416736453,0.00763507913790257,0.00609341276054309,0.00294356260782958,0.00593043057463903,-0.00024159680322188,-0.0202342220153337,-0.0124783241728128,-0.0322359232387008,-0.0226060155879983,-0.0138680498926682,0.0172545859657059,-0.00770265047141002,0.00425316289767345,-0.00994965022902863,-0.0279464705497905,-0.0391243643646271,-0.019563548443957,-0.0185683311865313,-0.0208279975859737,-0.0307099718212977
275.89188_0.909,-0.0151206375950717,-0.0197837530419626,-0.0201160440399292,0.0195625051134421,0.0157331207141114,0.0131082231948699,-0.0249312458544029,-0.0326041155075895,0.0805118116289079,0.044301071815421,0.00471647947500649,-0.00201422208277837,-0.082020904553467,0.00241636921053338,-0.0344499835674845,-0.0122787342537471,-0.0120898955970553,-0.0418206722283059,0.0299681213971962,0.00958157190001278,-0.00684549006414428,-0.0268767733051201,-0.0245858065848184,0.0112030501265175,0.0389727796439765,0.0109252216237015,-0.01053113426513,0.0351476213997689,-0.0210647724248593,0.00431620293436209,0.107930746046822,0.00987631533182685,0.00890950951374954,-0.0172143679900638,-0.0112961070944691,-0.00430000027650054,-0.0240121639788869,0.0127616403503178,0.0274015342392876,0.0459094301685964,0.027306895487673,-0.00140930791304882,0.0112811507141189,0.0303618237790355,0.0244648307124344,0.00458036707048735,0.00751772950726002,0.00458009004244588,-0.0414325146497559,0.0337918218496949,0.0329955259482777,-0.000289711123420184,0.000864848984916203,-0.00542679953760533,-0.0189786043196833,-0.00767498269333604,-0.0109721616369677,0.0477817771660858
276.10792_1.57,0.0338463167449232,0.0161202290923235,0.0140875974653003,-0.0183171179624054,-0.0299721031118008,0.0216472737473943,0.0282191034883628,-0.0123598638822706,-0.0174978555628645,-0.00774529408316215,-0.0387924605261844,0.00501559934482396,-0.0233161719934373,-0.00683025360470069,-0.0397702730729976,0.0146237223789626,0.000457620507253732,-0.00628369064934395,0.0148776367847763,-0.0362214178132536,-0.0258250132059725,-0.0218456159309106,0.00466752375779486,-0.00432600641951928,0.0459942496963982,-0.0208124081462864,-0.0130416766229365,-0.0284757596024432,0.0152783214845983,-0.000614222140373927,0.0240320986699471,0.0120577150403472,-0.025257946068134,-0.0167924643743541,0.0361301579832989,-0.00716021055225649,0.00577675858581675,0.00603955358396127,0.0138405172832941,-0.033774596802201,0.0456366926345864,-0.000877834522597981,0.0358228176435934,-0.0211167227878525,-0.010282910165229,-0.0140292268911515,-0.000339226586919743,-0.0236709250107491,-0.0564259875901728,0.00719966665090137,-0.00590989552183649,0.0249936701238459,0.0598350000723645,0.0233264755358282,0.0361445340780952,0.023694969739979,0.0400480068951394,0.00920825939236585
276.11905_1.126,-0.030895246962131,0.022706522737877,-0.0133767939266154,0.0251843262151373,0.0337956823856069,0.0295308550313668,-0.0524434061001702,0.00634837744506115,0.00309341124286778,-0.0345811565547294,0.0190104007724726,0.0365555556758783,-0.00265129248572718,-0.0093726992647004,-0.00515954735210107,0.0177580021423081,-0.00689307785577465,0.0242548759597206,0.0262181968016515,-0.00415887322447172,0.0260613435967768,-0.0405279664061194,-0.0103054512762927,-0.024257112262038,0.0261562563129491,0.000941706993522221,0.0264593585427047,-0.00743618802726637,0.0162515043770523,0.00243226437207385,0.0242923294647904,-0.00137555733684424,0.00674390019301786,0.0142064330724817,-0.0140276680682338,-0.018315666180133,-0.0283470793685408,-0.0132283017210142,0.00135493270109321,0.00790831289632619,0.0159567662091341,0.0133742778455123,0.0196007650967687,-0.0320537578269311,0.013335747600672,0.0201479593280126,-0.00183318603491803,0.00633861711948084,-0.00958726042020204,0.00251091100439452,-0.0133707708010882,0.0189276457209188,0.0206138622518005,0.0212888972879122,-0.00839120094663926,-0.024915854326684,0.0465139001312795,0.0323477621888771
276.15539_1.019,-0.0373844981037178,0.0168761624375068,0.000636182210868972,0.0313996259227224,0.000847495825145899,0.0239939470868723,-0.0271861081314202,0.0217721225047342,0.0143605795701297,-0.0196238288993075,-0.00177277416113565,0.0025048309163501,0.0464584670584968,0.0152829488246658,-0.00260523102529745,-0.0363340097340549,-0.0044499896479726,0.0362860877670271,-0.00838214098090744,0.0343630412289785,-0.0136067568379039,0.000894088279249757,-0.00519798268851359,-0.0036116960748019,0.0168395759873982,-0.0165668322632319,-0.0107116493218923,-0.0212165377840406,0.0105911976645736,0.0189137502627662,-0.00896274405818208,0.0196593121392472,-0.0180022562978822,0.00875924858030559,0.0283122838469337,0.0140530318348196,0.0199797191409815,0.0130902272179124,-0.00227215789207568,0.00489736295725748,-0.0139361763229103,-0.0059541947342271,-0.00172515704290237,0.00864908742686215,0.0157927356722995,-0.0110852619324033,-0.000253916568648725,0.00225947989156556,-0.052273617165506,0.0134844204357352,0.0141740302780758,-0.000232599609213401,0.00668439025813548,-0.000913795132836329,-0.0398727066923452,0.00821144529723067,0.0450854723211442,0.00471445051833294
276.15558_1.178,-0.0139650479789145,-0.00526531441295045,0.00409554900299775,-0.017302853118737,0.0598379593815188,-0.00618601676331793,-0.04306031383934,0.0173167766989785,-0.0263002594769005,-0.0507705027726255,0.00352312402043392,-0.0684444634126837,-0.00698399013536155,-0.00860028135321869,-0.0156578473166876,0.0128840184342134,0.0449789956933988,-0.0369005628179445,0.0165354173061923,0.0218834678499868,0.0891647984789647,-0.0242109736345218,0.0189781533966498,0.0273722370323903,-0.0450979560280483,-0.0132527763749296,-0.00677364557860325,-0.0357330988346912,-0.00752839742730515,0.0133613462755153,-0.038555930190011,-0.00544913497669202,-0.038761811245526,0.0028430449610739,-0.0664840304992708,0.00878510117935549,-0.0124302213228584,0.0198443267099147,-0.0381040707417779,0.0429861349337478,-0.0362166228117825,-0.0208453630540775,0.0113233401455533,0.0167409162766325,0.0098867855175099,-0.0521042270653362,-0.0787117222015422,0.0120161362066514,-0.0273854267421621,0.0355446302021287,0.00591994028438204,-0.0310677162377257,0.011233518511396,-0.00561787187877296,-0.0401266660017161,-0.00443897273940328,-0.00592411541557538,-0.00294054515894022
277.10295_1.038,0.0138083512150575,-0.00426205295288235,-0.0146166930840877,0.0136817407997481,0.0199424035551876,0.0360801127698771,-0.0082952214115858,0.0234909689343352,0.00179518963817369,-0.0105667724047824,-0.0513813420224564,-0.00266845960487907,-0.0140435548414313,-0.0271942610993271,-0.0441411038638803,0.0013474797698122,0.0669820987903958,0.029648966129316,0.0189464463495936,0.0361008868580034,-0.0362811574482613,0.0578759073872506,-0.0172098634338493,-0.0882602271677256,0.0799002133673839,-0.0543048040080838,0.0548968569660053,0.032146119714985,0.0494870216964107,-0.0291065703525387,0.0264991741068546,0.00690025100735724,0.000688281333120892,0.0198884936605274,0.0411109106817877,0.0244279808760253,-0.0265231275803966,0.0108596720989877,0.0658953026953978,-0.0378540237893824,-0.004849341783338,0.00381083273449781,0.0368074102555909,-0.0361314365777567,-0.038724468505109,-0.0416107138138824,0.0364063434836093,0.0100977997466119,-0.0218661702381257,0.0820780966103094,-0.05780521996491,0.0222479174380633,-0.0484354431426275,0.00329394601422323,0.0417803057185353,0.0234818315216315,-0.0080871488057041,0.00909583334250386
277.10304_1.302,-0.017485718852737,0.0233837605952076,-0.012324454563431,0.0334850931551963,0.0039288311657875,0.0437219223994049,-0.0360018797623781,-0.0499662233968644,-0.0370186952821951,-0.0235954799240715,0.0457365610217857,0.0522576983144039,0.03740950309019,-0.00502825919344336,-0.0412091132174807,0.0167175410930067,-0.0255022096744567,0.0215236172863889,0.00116594507197376,-0.0495673585274974,-0.028380972180797,-0.00850637299582401,-0.0310360628558504,-0.00240656050553825,0.0115407504105887,0.00127962688051045,0.00845443315150668,-0.00731692903269617,0.000665023025970582,-0.00408174681536461,0.0142992448663063,0.0123614351315658,0.0158196963949627,0.0296029451954141,-0.00318561858029355,0.00764993982754079,0.0414044462180422,0.0338685912086291,-0.0221430951976677,0.027887206089488,-0.0342955028808165,-0.0399577962210845,-0.0156264218923393,0.0105723829780724,-0.0387975783324347,0.024877934562262,0.00805445237360987,-0.0850370607597133,-0.0271445550074147,-0.0152106353319802,-0.0170020899298862,-0.0452392955003055,-0.0252273767318951,-0.0196654188503108,0.0256183265822724,0.00896630654089816,-0.0164311364870498,-0.0173478488333612
277.10309_1.168,-0.0264519855908821,0.0244460203963641,-0.0376054029357036,0.0351800590719816,0.00472324042538254,0.0615919225017969,-0.0277927796734545,-0.0239837429829735,-0.0118370576661897,-0.0109715768123636,0.0312637568273509,0.0374412526277121,0.00970990336585544,-0.00199382037323028,-0.021338727873505,0.0211150657563464,0.00122194940834132,0.0158605392947752,0.0239714589032502,0.00926876501810663,-0.00545001431633198,-0.020034057648962,0.00244443166623103,-0.00276791013894797,0.0440346221102926,-0.00851677174681901,-0.0146329919824881,0.0203772658355644,-0.00957485883894871,0.0110017622839589,0.0114073880254833,0.00848118348048174,0.00305887290313576,0.0153598544566553,0.0135056428303413,0.00490900679104168,0.00649642320001048,0.0186856731527511,0.00919621787106403,0.00404799101917634,0.00228733167553989,-0.00844296657188748,0.00512190545518388,-0.0234816557280537,-0.0107224309604167,-0.00438889435556522,-0.0136846676900126,-0.0114072776653358,0.0155188510584706,-0.0117605198437621,-0.00165344138358996,-0.00305763464863512,-0.0116504958327221,0.0413364527217981,-0.0130249751602091,-0.00877590357546296,-0.00497013795480601,-0.0208363810835646
277.12731_3.022,-0.0396790882684148,0.00863786752352621,-0.0143928123610889,0.0136585599439178,0.0351379173519739,0.0165117303622683,-0.0246700826492597,-0.00815924076550018,0.00593327390737861,0.0195799193689453,0.0150921077289839,-0.00752040161418826,0.0197657571087354,-0.0157664974613098,-0.0256930532664629,-0.0069451637587283,0.0132226016772901,-0.00180448716868239,-0.0103971661732673,-0.0137879128868007,0.0275501939504043,-0.00231776365906282,-0.0267161060833432,-0.0339848170900529,0.00387141036172118,-0.0179637176803346,-0.0127558448238617,0.0094392142707296,-0.014534082294882,-0.0066046268365324,-0.0232548579090923,-0.00747664886222455,-0.0179418861378304,-0.00647459398585867,-0.0208971119088319,-0.0425173396570017,0.0191995733900599,0.0419385457278283,0.0126757892061483,0.00962800722263968,0.0121881417936687,-0.0223382323349855,-0.00961675095371803,0.00603292790383139,0.00487221040196166,0.0245808729093398,0.00366542578452172,0.0277951292200506,-0.0228459930053483,-0.010944786505395,-0.00121006712691228,0.00579826440479786,0.0231859684618124,-0.0215431575202506,0.0096979853038067,-0.0078499081570456,0.0269576893341207,0.0202967876290961
277.17936_8.128,-0.0063662510825399,-0.031908331429346,-0.00351698792633236,0.0194066896624041,-0.0100572080426628,0.00604537652580024,0.0344494314106,-0.00115898933675683,0.00587082814828284,0.00209928597916732,-0.00756290958832117,-0.0677577189255528,-0.00269856679993459,0.00459415226900179,-0.000871695980457191,-0.0142133311764538,-0.0259331935132974,-0.0062437547079943,0.0190382187561585,-0.081721875121799,0.0328884998532094,0.0708930679908203,0.0204992401980695,-0.0412411863838577,-0.0511502074912781,-0.00467794025214567,0.0172499375976243,-0.0200520024197564,-0.0212112878135223,0.0249359845561917,0.0541027815504833,0.00223361866708289,0.00338816173389082,0.000477399274396886,-0.0135035198957726,-0.0280528239506026,0.00601978648816303,-0.0580013354301541,0.00702007881192803,-0.00916041104646275,-0.0287309678512466,-0.0383995795588715,-0.0182083612482163,-0.0250270926393179,-0.0132131721703491,0.0612224612373388,-0.0471048344350869,0.0778715057190986,0.0225048922836454,0.0514271247595742,-0.0151358181330654,0.00454776413187645,-0.115719577312638,0.087413268402736,-0.0296615016514507,-0.0418652958940849,-0.0192958020187997,-0.0401946016514726
277.21604_8.524,-0.00488451845791285,-0.0413961339538982,0.0210816288743444,-0.00383667531455604,0.0111767755903334,0.0419152148523023,-0.0277059049150397,0.00888221696181975,-0.0319494381935651,0.00877798261357684,-0.00558592013541872,-0.0367712849232196,0.00980048978740455,-0.0158200991576319,-0.0186996897559592,-0.0411360101566639,-0.020330549272199,-0.0369297416167855,0.000326034025687005,-0.0493494824067005,-0.0547145738876494,0.0124080476094923,-0.00386799399347718,0.0447017925632682,-0.0394062826525966,-0.0249921115123817,-0.0323610743559061,0.0416026989169146,-0.0199306973916387,-0.00517271240593876,-0.0253584259249679,-0.010417411393137,0.0180225722282327,0.0187619198266666,-0.0101198718731439,0.0206284778096247,0.0414488262906615,0.00766440845378036,-0.0368130085517866,-0.0629637817570045,-0.0122839112935566,-0.00466206345491675,-0.00744580375145995,0.0318555141034502,0.0376390911960753,0.0129691341224669,-0.0665590526802903,0.0335376789418547,0.00128162796127148,0.0438558303097147,0.000852535759700538,0.0110660133928082,0.056108501917566,-0.00905374197387019,-0.0274562547761168,-0.0240305324419882,-0.0434391638855339,0.00133520704109607
