calculated_mw,mz_ratio,rt_min,reference_ion,A_01,A_02,A_03,A_04,A_05,A_06,A_07,A_08,A_09,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,A_25,A_26,A_27,A_28,A_29,A_30,A_31,A_32,A_33,A_34,A_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,B_53,B_54,B_55,B_56,B_57,B_58
248.03826,249.04568,1.286,[M+H]+1,719363.8957,3134772.627,517236.822,822827.5213,885200.6331,3026384.208,493241.6898,1700622.535,2080807.041,1158654.315,1125119.806,1852619.14,624916.1873,2875885.205,1002773.652,1087222.851,912800.5069,910081.1784,1516367.88,691104.6623,4169823.763,1237155.746,1285413.956,1661568.091,485785.651,1516232.453,471541.6951,787350.2709,1204228.018,6979372.474,1540624.079,749799.3487,3255196.105,659180.6113,902915.8314,1557324.781,955772.9401,819567.9492,1473891.542,538187.5831,1617328.636,2198844.281,798212.7118,893770.1342,389113.9195,890797.692,737168.0177,721226.2236,2096345.888,1871737,1417257.51,510812.958,2068648,1118431.268,1079663.426,2584869.327,652103.1651,601851.7817
69.05866,70.06594,1.288,[M+H]+1,83953556.22,50543935.73,58820329.43,41701473.84,30705872.86,63068689.79,39903633.94,41114193.98,34191567.95,70799744.41,208023303.3,42792412.53,151082916,26062928.91,43621750.1,50435425.25,29920901.18,18650025.06,34740460.07,34833861.98,40150271.67,38455244.59,29238947.49,63332402.49,34362456.23,44394574.43,24697964.81,21281623.19,17156663.92,38309224.08,16084914.01,15670502.55,19591663.41,26856052.63,45418922.47,22024465.11,31703247.36,26898077.98,19624492.51,22220990.13,33095874.35,31377093.45,33192491.43,27097084.27,22265921.39,32936667.78,37191529.29,34077923.01,24823629.31,25945471.71,24124384.18,34797100.48,31637832.46,36988478.29,38918439.38,51844116.13,26564247.95,47434387.13
115.06372,116.071,1.291,[M+H]+1,616536101.7,401947879,544076561.7,328836644.1,204707315.7,434364812,269627367.8,311478254,262413068.1,506680632.3,275072554.2,318007666.6,180767970.2,211993507.5,268628441.9,324553157.4,185104293.5,122719800.8,205093302.2,240836318.8,269470206.7,292770852.9,180721209.2,459391852.2,209943894.2,311210312.2,156775918.2,119795957.2,92964368.11,270529613.8,103184490.4,115076545.7,138779676.9,181635046,310149373.1,138187398.8,217981904.8,162799565.9,97587202.06,152406425.4,266534487.8,206602587.8,228346073.5,174875883.9,139956379.5,225374390.9,207745642.8,206888972.5,167682594.2,1044799539,134965780.3,210681371.1,221863349.7,291159768.9,226298273.1,317048814.5,162631055.5,339530644.5
156.05365,157.06095,1.291,[M+H]+1,37967924.64,17597311.6,23428673.76,2188915.718,833831.9191,5889131.897,748596.4988,3432722.772,939966.6799,9510931.94,787200.2544,10212813.1,778479.7433,2856738.351,6184199.574,1118754.763,650188.5089,557715.3927,1022954.117,1158781.135,3852233.886,14678366.9,4417801.47,7959435.448,1228186.793,4758015.824,836578.9089,557574.5454,6170315.529,1933335.605,530971.5521,665352.8681,501225.0351,772090.4644,1157262.133,1472992.105,1288182.378,915610.0228,1142420.34,2868603.84,2107666.926,1713212.222,960104.3101,1641582.956,721405.333,930227.0411,1096690.305,1091460.242,883633.3799,884822.5107,1272631.208,908852.9474,5813102.082,1016552.757,2821101.817,5280704.205,301448.7765,5466153.631
362.08335,380.11764,1.292,[M+NH4]+1,645740.6717,957920.789,540647.2638,1997645.431,2450723.561,3579839.716,1201227.888,4115123.007,607276.9987,3195519.606,2770234.426,2584990.023,3691727.123,481859.3418,2219073.432,6101579.852,680249.9249,491300.1768,625900.2804,1202074.86,3390812.42,164507.7453,3433231.218,723128.1919,1567077.814,597398.6683,2567440.277,2300162.667,3643501.149,5937428.985,8239427.708,2278454.024,6555479.605,2889935.94,2488547.065,504213.9515,983104.2854,8516771.62,1517805.176,2409235.628,569960.2107,5052983.815,1676818.681,8414221.356,704645.2575,605015.0329,770532.6743,13395821.35,12487811.86,1957724.423,2090445.616,5258953.805,615304.4486,662492.5127,632593.8791,819949.0839,1380121.792,629091.9462
259.04584,260.05312,1.295,[M+H]+1,19176636.17,8769525.22,8583318.428,2700966.048,5360666.079,13215834.35,3509667.306,14487758.77,1472348.967,17213287.29,11639202.51,12065560.48,6132632.376,810970.1547,10084429.6,22195251.12,2695922.937,3442474.742,2224220.516,3749255.53,12367983.74,14488148.35,4338821.032,12747513.67,7904209.329,1314130.415,1339651.614,3004605.524,2891136.624,20618669.82,14760342.04,4851863.737,13148183.75,1697247.659,7816823.774,1883405.56,18505916.06,24141213.73,2053620.424,5958196.277,31595588.73,21315126.65,11993995.29,14203716.63,3818057.974,21380622.13,26748522.5,29125357.25,28529442.28,11790484.46,1681303.345,13512640.88,2174883.131,1006260.77,2685021.896,2115336.476,2947600.168,1823939.677
117.07934,118.08662,1.297,[M+H]+1,842456824.5,499918820.1,745838680.4,436668253.8,330167469,523600375.4,392445508.6,461902673.6,327899021.9,658394484.4,366386311.3,560129803,335849475.6,289703775.3,434228611.1,518814088.8,281324374.7,225670592.7,282872891.8,376949672.1,355857317,528841226.6,289720494.4,969914703.5,440380551,369799668.9,240003524,231495966.7,190928324,357448030.5,173212999.5,212746390.5,201136552.7,270171608.7,366889588.2,306111991.8,310446708.6,253513387.4,191175949.8,225742193.1,367924765.7,294618335.4,277689017.2,341431907.5,212046469.4,335818730.2,454430881.5,285807605.2,272567988.8,258904038,224292181.7,264701007.9,330627732.4,358189577.9,317797660.6,368185861.8,242578920.9,354249989.8
172.03488,173.04194,1.298,[M+H]+1,4244697.714,5919036.833,7982081.67,14139459.65,11551013.61,13963228.71,11960440.41,9971518.744,9619340.57,10013116.8,6000934.542,4153491.488,10816064.27,5716543.574,5142107.454,5907495.09,8522684.632,3807773.376,9831483.738,10706221.75,5481994.501,4781141.251,31230044.51,2640005.536,5448088.103,9065953.654,7163684.716,8424847.73,11037138.01,5041584.238,5071926.819,4047361.255,5933340.738,6572844.045,6266198.371,2498370.261,1943673.133,5219791.234,5761193.298,4744147.609,1797538.87,3714441.45,3080867.096,5969402.749,5689283.11,1032417.504,1217167.656,5619298.152,5934984.873,1662379.292,8892151.371,3112159.201,8288536.759,37936688.37,7081717.788,5782566.922,7545730.436,5067367.361
276.09577,277.10304,1.302,[M+H]+1,59483019.31,4334379.725,24170293.04,895119.6232,694323.5772,1146467.529,1045968.709,850133.749,1917660.748,2063089.5,4143431.517,10136694.91,3018186.761,1801360.736,7431075.998,1443606.252,635916.4925,414788.7384,851645.3678,996547.7617,8625785.71,777560.0462,1659755.705,6096055.955,769869.2021,1332746.701,679945.9567,1343519.215,453302.3016,966090.9749,347063.1144,545830.1564,431084.2253,3785419.664,8767026.924,1989789.349,1062855.119,2517093.445,638200.2532,776046.9009,3992963.985,591546.2221,1105008.999,263388.5319,549190.8284,3870195.798,16281943.99,907702.6227,726509.7248,723662.9555,698437.8135,745166.1668,1515203.995,913925.2892,2916987.687,1131140.638,680570.7139,2776903.605
248.10089,249.10811,1.304,[M+H]+1,7127935.704,3605467.551,4759087.779,762442.6672,595568.6114,1266741.501,559078.6796,956318.8549,1541380.673,1617936.985,285211.8754,1470635.475,626962.4945,2267630.868,3599927.674,5677729.913,741462.7864,326363.9746,730514.2239,1243252.746,15457458.03,252170.5931,3807753.165,2966449.32,1343890.644,815146.6508,583235.9473,492166.1178,448711.8136,591461.151,500696.3694,468195.6929,328421.034,601225.6273,716020.7453,596642.8862,528362.5703,687735.8682,547427.8148,665668.2711,1080088.082,6147305.112,643890.3756,940038.3464,471078.3702,2503668.208,2868525.75,778598.3486,5057411.278,689843.8856,3758182.068,809841.28,728097.7073,783935.9534,708455.7314,970256.3495,583771.8441,744412.6314
230.09019,231.09747,1.307,[M+H]+1,23216373.26,11698506.84,14830891.24,16976834.92,11092614.31,13075864.17,11316955.19,9536938.21,9236829.368,13669721.07,12542744.89,6222946.388,7650409.574,9349975.448,5142473.249,8641210.543,7894631.685,1499556.258,9786288.321,11690122.47,6854851.969,5893926.084,8525218.651,14167811.98,7647232.295,11303364.28,7853823.658,6256758.534,3863059.535,6746524.31,1709524.768,4523733.093,2539821.095,8533889.311,6247427.482,3039184.544,5668704.08,5394202.411,5430451.873,6722413.48,5131932.675,3180984.99,4195522.646,3432063.428,5442089.524,4595037.663,11861784.82,9372744.504,4911139.484,4532585.498,6417591.341,2668846.929,10837242.17,10716194.26,11029124.7,13124660.99,6925368.983,10479510.77
347.08337,348.09004,1.315,[M+H]+1,2572970.634,4324622.966,1204276.971,906163.858,815753.3267,1019648.399,765772.8832,2246269.304,984268.2888,1189434.683,709839.2789,2171527.212,753415.6363,780992.6456,703270.954,4567271.138,747131.4692,520598.3224,1000589.012,1170833.281,2297364.854,1080466.323,916607.1438,5276435.667,3427518.101,968257.593,798861.2146,674122.4104,532580.0141,810127.3174,407760.7321,641289.9987,1712145.878,786785.017,396760.5775,10570818.76,7397363.453,941995.2825,749814.635,911769.1835,6048307.84,2023357.075,6184825.041,4298511.102,645238.4162,4677652.29,1901154.646,661645.2449,551525.5985,2846006.015,820587.0989,3688795.601,997279.0969,1073761.024,970375.3835,1328965.009,799595.2351,1019625.73
289.0795,290.08678,1.318,[M+H]+1,9402461.772,2457660.03,5082138.009,1026116.683,923738.1191,1154623.663,867141.5484,739810.8545,1114560.135,1177030.649,803803.7711,3720268.087,853148.5192,884376.0164,2582001.033,1293355.948,846032.4898,589512.1716,1133041.302,1325821.541,4890504.346,3509082.571,1037942.392,38214108.4,1054339.11,1500962.872,904609.9251,763358.9064,603079.9317,917367.3706,461737.7819,726180.3266,3913589.303,890935.149,1110561.644,925404.3394,21469292.85,4085945.079,849070.8379,1032464.01,4485622.075,787001.6409,10003871.9,10534051.06,730651.4132,5101824.452,5823661.224,1207620.684,966559.0349,2465300.232,929211.7586,979948.2771,1129293.24,1215899.41,1098828.166,1504885.849,905441.1111,1154597.994
136.03864,137.04592,1.319,[M+H]+1,560580381.7,375475930.6,410261333.7,794239803.8,453081606.1,574382188.9,619241352.2,292750957.3,500655322.9,555642100.7,496047660.9,224257317.8,341359661.6,433455242.5,271248236.6,287048748.7,274866071.7,244048367.4,410021299.9,509331899.9,235778696.1,251727252.6,329783057.7,351787960.7,313918602.9,438728371.5,395633619.7,355809774,257481310.8,220042671.8,164470916.3,296196241.7,163115587.7,345436174.5,326504482.5,170145880.4,143199683.5,259962552.6,208544660.6,224013476.6,121659340.3,290914863,158778398.4,199742498,244687804.3,82958202.68,241415990.8,399509339.6,298172729.6,147607126.3,279652994.9,153740999.8,513069254.9,458368364.8,408497772.7,647024019,292274661.6,662147352.5
307.09017,290.08692,1.324,[M+H-H2O]+1,15617802.85,11354926.1,5082138.009,5321352.188,4178968.08,2162671.488,2371377.81,4071804.376,5169470.447,6166755.966,3526232.138,11325351.21,1104652.27,2728986.425,2351420.467,9242904.292,1572710.609,1595521.941,1697570.429,1260110.551,3400881.547,3509082.571,986499.4037,38214108.4,7437320.296,2928061.098,859775.2234,1370613.957,884539.9492,1127964.674,438852.9173,1119833.271,3913589.303,846778.203,3361582.815,30233227.29,21469292.85,4085945.079,1934369.556,981292.5439,4485622.075,4285792.824,7697212.784,10534051.06,2212656.877,5101824.452,5823661.224,4099058.341,3122142.067,3872903.146,1481327.817,8822997.412,4688486.915,2670279.413,1044367.528,1430299.99,860565.2137,1097373.266
148.05656,149.06397,1.328,[M+H]+1,19296702.71,11598012.34,15280420.18,15792716.14,13236951.29,20603068.39,14395915.19,9208626.422,12189209.45,16774535.17,31504918.15,2575908.966,12358514.31,11093980.02,6094321.287,10006532.85,8912225.313,1943826.363,11849368.73,15915186.01,6047403.834,11041891.2,10487769.06,12761461.37,1752457.606,15104667.74,6656007.82,9380870.372,5879010.216,9760409.516,2475940.638,6146156.827,3632059.997,9219775.439,8969112.238,7253141.145,4693992.413,3639989.552,5813846.979,8207505.618,914718.1028,7271853.869,2142446.361,6553114.778,7053431.647,4863396.797,10209861.21,5848527.346,6717913.478,4645995.624,6816651.339,5791150.193,14354512.73,12202264.16,3809305.619,18007889.59,27686206.47,17445963.08
325.10089,326.10818,1.336,[M+H]+1,9491061.074,11070851.68,3391650.102,659431.3642,602911.4381,782480.1426,570024.6887,1116161.317,664073.7579,2829844.061,582202.4572,4922819.953,559306.2773,602938.6387,859642.1235,7272245.568,565648.2697,393825.4274,735353.8932,914062.1522,4179864.751,1974014.547,669830.3174,20330050.07,5546730.947,715668.8591,597119.411,513887.5771,379858.2446,607379.6995,316883.4455,498397.0943,1687967.854,575486.2755,1399547.026,13189238.51,16722375.46,741642.8685,537323.3537,739359.7091,9316517.46,3307453.342,4166262.739,9924625.375,535312.7405,5693530.701,4293035.717,824415.7032,484507.0917,2640662.447,617012.102,1501908.988,752621.5647,885618.8548,777836.9837,1069078.007,637676.6597,822815.667
86.01956,104.05339,1.339,[M+NH4]+1,52838634.2,29562727.1,40423583.19,44380191.17,34359949.05,52432102.51,40102243.28,24970625.86,35611370.31,50713640.96,21504406.84,23609303.48,31039070.08,32238118.35,17879348.05,28184668.93,26340866.88,16257086.68,33930044.58,44027944.74,21303651.63,29581677.03,25867633.6,32042001.73,17636285.94,39571302.18,23167211.73,23583776.6,16005746.1,24255743.39,6602739.412,15524302.32,10285341.64,24945992.54,31385855.27,19026886.02,16784444.61,20780733.19,16595761.81,22190781.12,18140047.31,19823680.22,16180343.65,17308900.53,17461730.89,12981821.96,26664966.4,29001532.19,18059037.11,12272473.26,20776533.88,13338460.43,38171684.76,33243301.84,34489459.99,50138883.05,21720029.5,48491215.2
132.02462,133.03183,1.339,[M+H]+1,159666236.9,88722308.86,124967724,129648488.2,98731048.37,155773603.7,114112972.3,74251363.17,102651219.2,148132658,84845956.28,67003432.7,86669523.18,98966949.47,44598126.59,88247022.03,72061793.35,50418427.02,96193383.48,132789624.2,60314461.7,84627857.37,79269180.86,128126300.8,52693411.91,125553544.9,68081322.62,70030008.16,44686969.68,69817994.38,19032974.92,48771595.52,20361222.98,67736360.53,95165354.32,58164723.89,45434808.02,56961977.62,45596373.24,60514574.67,47428862.55,59477429.85,47248804.84,53220144.81,55953395.08,38927422.52,77578333.78,86520448.13,50739750.46,37976933.09,59170600.5,39149746.59,113499947.4,105255343.6,108542622.4,149450479.9,62251678.4,146393220.5
103.0461,104.05337,1.34,[M+H]+1,52838634.2,29562727.1,40423583.19,44380191.17,34359949.05,52432102.51,40102243.28,24970625.86,35611370.31,50713640.96,21504406.84,23609303.48,31039070.08,32238118.35,17879348.05,28184668.93,26340866.88,16257086.68,33930044.58,44027944.74,21303651.63,29581677.03,25867633.6,32042001.73,17636285.94,39571302.18,23167211.73,23583776.6,16005746.1,24255743.39,6602739.412,15524302.32,10285341.64,24945992.54,31385855.27,19026886.02,16784444.61,20780733.19,16595761.81,22190781.12,18140047.31,19823680.22,16180343.65,17308900.53,17461730.89,12981821.96,26664966.4,29001532.19,18059037.11,12272473.26,20776533.88,13338460.43,38171684.76,33243301.84,34489459.99,50138883.05,21720029.5,48491215.2
254.05728,255.06457,1.34,[M+H]+1,29685232.57,30950360.73,48075478.11,2054423.124,432579.2286,3183954.916,452511.5942,3511494.059,423653.7286,13767744.17,399399.8818,41125572.78,368259.3212,448001.6147,32568027.01,2065523.623,383683.822,666640.2352,461013.2791,556738.3824,37963323.64,10889592.67,414302.1346,63307448.66,26605078.5,530662.5836,1659131.118,355936.8665,640701.5469,16963822.09,2719005.407,330944.9212,6283708.522,390020.4001,16450458.47,8937605.366,7239414.895,704803.8672,366270.8821,444963.639,26690336.96,14960114.92,4179309.526,9518358.678,2953482.291,26934439.34,31249548.09,547506.4733,1244288.897,7758411.999,5057009.471,5545864.191,1807103.89,547075.4271,501162.4811,680602.2502,720311.6501,538787.4422
309.10597,310.11324,1.35,[M+H]+1,544071978.1,408083277.1,170373777.1,64616494.55,39027353.23,255669122.7,55354725.71,246052687.7,76308927.26,173688520.1,46428243.83,149314498.2,34578852.79,37722141.33,100274302.3,122494644.4,37312584.83,17661831.44,45882645.45,47215093.62,98163558.18,148535785,15175513.96,293953470.1,284700554.4,69076857.5,43205157.2,18013072.54,22298147.18,94917935.09,39274620.54,23778962.72,34799932.11,22588750.06,187317333,48498841.72,267987110.7,90860755.82,28427738.95,22492813.08,840979481.5,167543602.8,198584365.6,133135701.5,20158029.31,642975238.6,107301229.4,183103278.4,121521230.2,367029944.4,14240485.25,162331609.8,26274861.65,39141367.58,41439510.1,70100796.83,20746425.44,71823954.42
251.10276,252.10905,1.351,[M+H]+1,1116200.203,1773892.269,3517901.802,3314432.969,1581038.353,2975484.787,2504833.619,796846.8599,1461404.355,3134827.352,1959215.38,670207.1159,916257.2817,577308.0368,878880.4981,2174955.172,1621146.811,1135879.549,2145797.308,2055642.036,556331.7034,868696.2551,739447.7248,1222288.104,1514611.826,2900649.778,1568352.295,524744.6176,396556.4889,919709.8152,142119.3502,173376.8617,205447.4941,679885.1184,1785523.688,445112.64,349280.815,372180.1959,459963.6907,327641.3432,339702.8124,699560.4157,439362.9332,350217.3696,781562.7836,299530.5975,400144.2672,1374356.144,457029.8332,225988.7439,602672.1084,738493.0844,2351710.246,3359782.75,1534940.054,4271043.603,619478.4441,2990390.443
183.02034,184.02762,1.353,[M+H]+1,1493914.755,1584576.534,2298097.377,5361201.338,4264849.729,2928710.772,5279075.999,1427066.066,1950439.707,3016631.07,3620307.764,1542660.863,3175311.873,5158301.273,1491754.816,381973.8914,3259188.772,2980412.883,4094107.178,4982203.038,1822892.531,985825.8005,2972172.443,1186681.181,1645608.385,4683365.117,3786394.081,3284865.319,1897308.161,1945186.608,164439.7135,2928087.159,363743.2418,1941938.192,1394591.299,817211.1299,329480.8477,1251087.858,4069368.476,2003312.293,1030094.085,1253197.052,1027615.51,681979.2308,3028191.264,1498048.879,531556.1547,1870173.627,1061829.89,1319118.425,4241481.736,325350.3678,3951465.463,4390780.385,4761485.438,6335138.561,4683113.266,3925691.547
273.08478,274.09206,1.355,[M+H]+1,493055654.6,307552437.9,164752399.8,76815827.41,47072550.98,215200255.5,65386022.94,155592600.9,97087902.83,287000299.3,58698388.41,104093983.2,44301091.96,30716167.46,84588565.37,111579025.1,34936093.68,27619369.57,51856900.96,73749372.47,103308197.1,188319484.2,51729878.44,216949847.8,254258582.7,47752835.22,39067628.65,18329309.08,29108554.01,76463441.17,23617791.07,15321046.23,41288703.16,37824240.09,188934191.4,32484194.58,141761949.2,49342909.82,27472040.72,23342053.31,738519618.2,46938917.87,105825464.3,69844451.63,5826536.607,565988483.8,96285090.7,161928043.6,70924321.68,328987558.3,6633092.18,62774198.79,33218130.25,32106109.31,23167083,58772353.29,19560695.21,61369703.29
281.05687,282.06417,1.36,[M+H]+1,150036716.7,12232144.33,27269331.67,17360294.22,7005482.933,5231307.835,11272888.44,5453913.634,16971621.11,19671994.16,3663932.164,11463719.63,4202602.721,14326198.42,7551871.375,1288159.993,3578798.828,5339119.528,5729959.302,8863525.119,11638370.32,9149723.894,4709561.996,20917808.73,7351884.356,16505644.67,3880550.049,2087763.494,3791137.09,7625970.465,1929254.33,1707762.141,2444221.723,3970795.304,8440408.806,537801.5969,3802350.634,1722749.809,5120851.619,3781165.416,15577168.63,3743116.859,1510280.107,4235152.596,3072284.115,7362997.633,12213503.16,3427690.436,1136599.158,5583471.502,3156191.282,1716840.518,6905217.257,12696566.2,7147649.213,6763468.376,6890316.561,11629283.88
440.20069,441.20798,1.36,[M+H]+1,21652944.52,9528722.673,5155154.866,710762.3007,389523.3651,7313261.67,1228572.488,4271618.427,656045.0706,9379397.53,642201.6008,2460671.171,369624.0463,449007.261,639613.9187,4160902.437,335458.2768,250521.0171,426507.7861,1237738.511,1087230.972,4306103.246,631462.1853,18748215.13,4124517.174,576852.7943,344086.7151,291985.9339,248031.1712,1182054.151,292181.1732,270419.7794,230967.8634,348500.6573,1728084.902,391582.3579,2815701.46,934209.9713,321988.6611,345873.4704,5560473.592,1207583.782,1800466.802,681804.6118,278782.2301,9216743.428,1318309.423,3132326.537,1071616.145,3214727.42,321776.628,2631103.112,458168.5494,456407.0275,445098.7165,1300764.083,338625.6122,1250785.581
173.06888,174.07618,1.366,[M+H]+1,1754204.2,5028996.58,6246290.088,6794198.745,3278266.501,4444864.98,7132757.545,2900722.24,6507775.188,6210984.54,2675238.406,2665969.918,3534070.757,9050940.922,1951180.149,1241401.862,3486910.248,2081195.389,7906509.706,6965929.182,2183740.96,2260937.073,2110788.304,4210886.941,2857162.209,8444224.295,4565256.865,2389212.269,4121696.275,1204190.888,633027.7169,2116766.737,640663.983,1720534.756,3332355.133,777615.301,1801491.665,1733377.166,3812155.013,3353523.866,3980444.816,5534002.602,2008921.889,1258586.908,1973629.492,1031805.657,1525774.903,2749621.195,388485.7457,1780839.179,8880650.113,1287069.945,2763676.77,7764260.954,7376057.076,6595658.62,12177018,13590868.49
214.04766,215.05485,1.368,[M+H]+1,4241760.52,2821743.722,1084597.879,406473.3718,765894.7069,964499.8119,388463.2894,637822.2013,633682.0708,1693707.703,235090.5652,430374.3213,350729.1501,390974.7268,223814.7827,549751.9303,205211.7449,222133.509,243301.9236,928690.829,601150.5292,996801.2101,363629.4028,1821499.32,1926148.812,453072.2879,691744.2631,179692.8551,240340.7221,225865.4652,120462.1201,194278.9221,158511.5775,341066.6873,775374.1834,177609.2508,930876.2025,336551.8728,455785.8551,180664.3097,4725316.554,222372.6529,515088.9502,533174.8618,436997.1253,3653823.379,280268.5356,920157.3796,719169.757,1056270.247,253053.6301,576771.4013,248818.7417,462701.9142,389743.6104,318109.8862,303577.6493,311293.0068
656.15826,329.08672,1.368,[M+2H]+2,1434922.221,3456297.874,490933.1795,415771.1133,345405.3699,2145507.738,383516.0355,3043680.367,364214.5367,665408.8337,326101.4189,408826.0094,309777.9883,365583.446,393483.7209,1041215.313,297463.7739,222146.6345,340124.3966,403782.688,351464.2982,1890081.944,312936.4955,756052.3392,3567008.491,408057.6299,284962.4706,235968.8895,219938.7922,533303.6063,239047.5648,214379.9997,291343.7351,277309.2025,1218652.607,254766.8065,4350123.9,783810.8275,221685.9798,255778.3937,15524415.23,1389824.37,2319771.22,770499.6977,238235.3214,8525595.512,415962.8998,2025681.341,1073672.746,7715724.919,248609.5855,1157548.396,356748.3592,372266.1758,330361.824,459540.2477,276103.221,443504.9199
118.04197,136.07582,1.369,[M+NH4]+1,19688405.11,12560535.97,10223119.08,18158321.05,16966935.49,20849219.04,20812626.09,9907435.485,15064278.47,16367147.43,10971302.1,5959544.767,12428350.14,11335231,2949471.477,16929198.39,10326094.21,6439227.499,11673245.38,13152460.22,9324349.006,18205342.95,11191527.04,15559398.6,6478035.63,226245683.7,162756637.6,9682433.182,6568428.659,8099150.764,2916195.391,6429743.521,4661011.369,9960591.971,11976508.28,16782865.53,5535972.82,7979273.892,6348212.318,8387734.466,6266505.442,8750473.549,6525920.553,10712425.69,6327942.566,3597117.234,5421276.794,11968939,7096641.227,3274933.817,7507035.001,6215282.618,242268872.5,11079153.26,10933062.43,16361644.79,9206232.432,16247142.81
291.09536,292.10267,1.369,[M+H]+1,343279346.5,164460866.2,87840472.05,47393809.95,36182390.82,134453280.6,50119264.54,99355911.66,62614660.3,155458629.8,46509776.98,53698610.68,30608427.55,25307241.79,39126006.78,60763673.63,21659044.39,19087704.29,34390778.15,49262622.88,49680464.87,81831929.72,13971574.02,165320429.8,112115813.9,45896851.96,26869837.84,15744457.45,18701448.14,77496290.24,13909918.51,14623952.36,54030993.67,19364829.92,63959269.69,20545539.37,112966997.1,49555672.25,13193308.46,13811371.55,465611718.7,53915627.04,66079132.04,44154833.6,16741638.03,227374002,83444620.21,97760165.67,45080714.07,189547027.1,17799722.64,92951376.39,30098324.13,21735527.33,14840708.7,24383791.63,12913230.45,28449832.01
181.07405,182.08132,1.37,[M+H]+1,72794565.27,39915990.47,28551921.97,61009936.15,45140463.87,52931421.05,55610021.91,33669151.71,53325567.13,56354726.17,16588216.87,15309003.67,43686137.9,37406027.46,8204879.031,49447332.9,27565706.05,22020280.1,32185040.31,40134821.81,29433679.34,55942630.5,34810180.41,44130194.8,17459586.67,52698269.71,32738722.11,27756013.48,23669477.46,24581378.07,7183578.792,15934858.61,13804066.21,33114454.12,42084865.13,50193017.93,16471504.09,23141474.94,17828469.68,29320767.15,10968053.82,20065207.1,20530538.34,28377778.82,21311159.4,11303739.68,17307486.19,37672746.78,20315335.17,8112465.545,22811700.75,21476036.63,41750156.45,38193513.37,24241074.72,58643030.63,25095346.41,47893987.97
221.07236,222.07964,1.375,[M+H]+1,8440846.11,28630127.28,22132456.97,55101879.66,4391789.916,32896829.4,47564005.61,13599552.84,31146278.54,24520224.13,28459470.58,26410242.65,29208461.86,45620089.12,8092157.417,6404239.272,26704762.2,7930097.589,43218542.03,76937709.5,20876963.95,22011306.09,21245993.94,27755805.09,4910478.853,57997319.63,4360691.679,13155483.85,21359146.93,5022307.982,2634914.543,4751193.967,2810074.997,5407209.309,24061247.56,4415821.82,28197965.49,6817593.764,56356011.2,45292267.89,55343551.22,30107224.46,48257541.01,19520499.99,68582536.51,5035436.859,18246943.99,17810166.38,20367387.45,2316990.153,43647536.78,6928073.316,28931374.07,51080794.69,110353090,45450047.39,97145622.18,126683277.6
159.05319,160.06063,1.379,[M+H]+1,471752.1286,428600.1325,320643.3411,1274852.136,837444.1244,317035.2336,1734911.635,300632.6259,1380775.105,1792034.412,765118.8046,248013.5076,957633.3985,2766203.15,214784.3345,264711.9647,925454.4069,389073.7832,2067682.709,1978763.458,229672.1368,258322.3268,773178.4591,452189.5137,388311.0498,3435533.519,1653860.494,267381.144,248667.4065,215824.1933,122217.0358,988115.0228,132698.2965,376699.5612,599310.3386,169730.336,203820.0959,228634.825,1523129.107,485088.7653,293099.4437,192383.4539,194687.0006,200722.4063,1040738.415,247373.9996,273924.8793,499212.3946,176177.2405,199848.913,362866.5715,181622.4601,1320975.935,2411509.194,2328591.432,1984962.561,1699921.677,2756263.19
164.04749,165.05477,1.379,[M+H]+1,19021653.55,10966852.05,9619416.507,15925596.88,12492748.46,17478624.02,13904032.26,10321264.88,15163401.77,18491996.79,10509023.96,2583494.055,8202249.857,11311198.55,1942507.6,11557304.06,5344471.483,6724259.507,8006957.386,15549161.79,6768036.12,17761536.12,10738937.09,12758438.89,5938153.869,11172225.15,5082764.668,7783245.514,7604414.021,6553219.846,1992518.916,4274942.147,1916948.911,6211523.154,5609853.201,13883726.66,4732951.795,7047996.055,3820351.961,128650700.3,3117440.106,5438467.02,5721839.121,7967000.367,6204264.707,3106950.863,3738236.125,9554081.768,4719864.282,3044808.719,6653778.554,5474161.621,13435909.96,8706542.275,11065090.84,15867661.03,6746619.759,15216903.36
114.0434,115.05063,1.382,[M+H]+1,1586917.261,1586583.048,730941.2497,849643.7509,879230.1987,260761.2129,1438013.608,720831.8195,1428723.261,1554056.484,716728.9579,953754.5584,347063.4477,482662.7396,1007711.978,438638.7092,907966.266,881184.1794,889280.7128,212832.9713,403961.8646,353021.037,644879.8669,250884.7822,509228.9217,568817.5307,358137.6288,379919.377,893932.2321,266502.6115,100178.2099,237036.7206,108735.0231,398625.4611,840407.2893,147599.136,304039.9004,706199.2288,249319.9491,184530.0799,403025.81,338726.7378,534691.9813,306877.7531,185935.066,272261.3431,180324.975,340710.0109,2969464.705,259729.0002,179230.7929,213678.6492,1424643.288,1177116.466,377248.1277,990300.2734,230559.2625,439370.528
