calculated_mw,mz_ratio,rt_min,reference_ion,A_01,A_02,A_03,A_04,A_05,A_06,A_07,A_08,A_09,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,A_25,A_26,A_27,A_28,A_29,A_30,A_31,A_32,A_33,A_34,A_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,B_53,B_54,B_55,B_56,B_57,B_58
109.063,108.0553,0.9,[M-H]-1,93740.48548,278768.6428,168658.8502,94662.83056,74424.96817,237783.7613,198787.7954,338080.445,88684.126,78795.91863,88824.55751,63144.00754,66931.3972,99939.17615,227911.9458,168609.3974,71123.64176,65404.08348,67614.97043,301352.8037,66843.45845,433856.3488,103028.4491,135342.3337,246505.0068,62806.69628,80797.57507,56669.08106,72983.28415,175841.5951,198736.0439,77746.13673,137678.3996,86066.41685,206163.7182,155537.1716,208954.5248,56388.45488,71485.4224,62542.3015,177428.7731,177114.3047,251943.5379,453059.7034,87323.2496,209721.781,1088843.599,83754.59797,120705.0876,93570.84893,82382.90757,68812.85151,91862.9553,75878.97619,78178.92156,77071.61193,92302.80391,78229.22479
137.0577,136.05043,0.902,[M-H]-1,436202.5316,794659.6619,753785.1101,160232.0765,141044.6387,728842.0899,116753.1266,922940.5206,286056.0737,613184.7595,170742.8212,240207.8194,111151.6235,141838.0395,562314.5593,333578.1348,100941.7758,111672.2943,128321.9943,427693.0482,313889.5791,1056832.487,424535.9774,488553.6291,700206.5519,147301.2648,198891.9848,116138.9257,103581.0614,615814.7712,344384.5918,113903.3651,274606.167,122149.2142,555858.1384,418508.9255,600141.7909,182710.5133,101455.2307,88762.76326,616316.1689,535149.7146,571640.2486,1092209.129,123932.9661,548095.5017,2382268.844,240017.577,343484.4638,333339.366,116921.4171,333337.7882,130375.9145,150366.194,243586.5888,306654.7924,131000.1669,179728.291
313.0266,312.01917,0.902,[M-H]-1,1917118.451,1256106.702,2448522.056,4036299.635,2118051.919,1747488.822,3679800.796,641086.5583,2971638.675,1547394.939,3521963.228,1494797.699,2664527.934,1472616.951,1771723.946,1549795.995,1774806.386,1721935.537,1600063.282,2004933.906,1935878.924,3267075.364,2911036.514,2275446.842,1260207.68,2977614.437,2037481.661,999650.2754,1640387.97,916531.2373,431886.8061,2081351.364,831431.3822,2457383.969,2358735.996,1952325.943,1317337.182,685902.8632,1356824.359,1058570.257,1265812.154,1691509.341,1732570.217,3201565.025,1343998.631,4015345.105,5447114.547,972411.634,954237.5562,624343.2907,1569337.478,2885586.854,949972.5725,2436608.757,2053120.81,1972500.904,2032094.421,1023129.571
375.91389,374.90662,0.902,[M-H]-1,96995.61909,84561.8976,87709.90211,445238.2313,338021.9117,76607.15901,382991.531,88223.75978,653493.8412,89832.03213,428536.7689,79291.57248,312663.6745,746164.1115,69352.36054,78872.06834,423035.6686,499045.9971,401762.9745,343560.1134,76205.51687,87035.41864,182233.2229,95789.59205,82102.52091,334936.0634,638933.3843,317329.7322,676222.5318,62051.49396,36960.21471,837595.9377,46087.89697,696723.8522,67312.38456,73701.88708,73925.85312,67898.65879,594611.3083,337083.8026,76077.68151,63907.73617,62250.28523,89234.93585,660980.4901,82475.86652,142945.9673,61337.50085,55356.9622,56334.8987,597553.2178,133973.4728,428075.9085,459331.8898,305056.8452,133828.3452,609311.3751,169320.7605
131.06846,130.06104,0.903,[M-H]-1,232849.948,250700.657,209171.139,347633.4977,156264.342,411739.791,301381.8647,100368.0147,121587.616,547695.8609,115204.7341,394769.1962,86809.48189,211482.7296,255502.5526,89729.03601,92246.78924,84828.56833,418187.8044,390852.1538,96118.51461,274351.1914,89984.56968,578686.5249,141217.4408,450115.9405,104793.8027,147251.8981,94658.73041,327727.9872,42047.89485,104091.8849,91482.40245,111627.4479,287694.7471,83847.16438,151752.7355,67412.32658,182574.4125,81116.8602,165551.787,125140.6436,335075.8239,101518.3821,113257.5499,149036.2847,686474.4135,78057.14534,62977.00769,120952.9534,106849.9661,89249.71295,119145.5115,365735.0301,374389.7246,429869.286,119715.9916,118098.8025
245.0389,244.03136,0.903,[M-H]-1,2877727.506,2490293.693,3883369.266,3680936.045,2315193.401,3267758.765,3713686.696,1618969.634,2777917.784,2581878.499,3379158.536,2223937.81,2939453.241,1254926.209,2903598.381,2366829.487,1875956.136,1671601.5,1629220.346,2147109.969,2694275.824,5022882.67,3294025.275,3196275.455,2339287.22,2771815.479,1783644.548,1084975.445,1402980.241,1854316.184,925528.1634,1831124.713,1402190.267,2198250.114,3310714.769,2656128.646,2405857.406,907591.644,1261269.976,1120891.492,2254970.485,2872987,2765902.617,5232040.314,1689956.4,4469444.555,8295779.31,1507649.909,1683169.95,1290527.296,1398587.905,3442540.948,837911.8069,2230954.428,2244000.23,2200796.708,1895243.183,1169009.862
307.92654,306.91926,0.903,[M-H]-1,140037.0105,567205.9937,103357.3415,1634282.8,813885.9748,87169.30745,942522.0389,100387.5374,1618138.065,102217.549,1179683.051,349103.5971,1120196.042,1729315.497,174344.6515,208760.9195,1738582.801,1857070.244,1115621.431,921303.2682,311260.631,146081.9043,795906.0987,364868.5709,304490.0446,1240010.359,1648818.478,1005731.759,1712723.41,70606.79216,42056.07362,1901223.272,150325.4539,1706782.783,318168.0377,324632.4584,91565.63483,386508.1478,1616627.652,1107256.586,481047.8081,122377.0021,169605.8239,101538.1285,1764611.325,619506.5678,162654.5238,166863.6549,155163.2549,64102.02608,916758.4114,765407.9907,1270080.383,1398123.405,906910.3914,797697.7281,1466059.185,787752.1157
381.01378,380.00649,0.903,[M-H]-1,789748.2862,320531.845,1031710.475,3077966.511,1455132.758,778279.9752,2560607.579,130505.0636,2311305.14,661854.1241,2615982.863,891540.9185,1895751.118,1271269.449,741557.9332,647815.0163,1309091.497,1245833.548,1214055.002,1492381.407,874148.1475,1439450.335,1956033.943,978862.8815,652915.9584,2191776.827,1469410.835,639875.8498,1355469.27,490964.6553,101827.7299,1649912.16,361005.2072,1861864.108,1337965.188,982878.2425,544354.7305,530130.6525,973221.3743,643036.3239,409320.5369,714712.4628,751306.9792,1406236.321,1007479.786,2221793.37,2358384.212,810606.2612,444228.3906,220893.1463,1200512.546,1841539.016,732377.4294,1888280.556,1530597.011,1244592.157,1663412.93,731015.9798
155.06842,154.06114,0.904,[M-H]-1,147707580,224592060.8,201736979.3,74382794.99,49551078.79,181955584.6,74357953.07,217219191.6,53946569.77,120343545.2,73444149.87,78799251.51,70863996.84,20764742.66,147509428.7,105813320.9,33818013.4,32121075.32,38142771.66,51100554.32,103080358.4,260060968.6,88024367.27,165335692.6,173230805.3,53555826.37,32395030.82,26764818.62,27421055.05,130660908.4,93573446.32,29866565.36,71069473.35,35613202.48,127921605,119698543.3,162549549.2,38247232.46,23230796.34,25359281.8,145918717.9,130608219.2,136400223.8,276114353.2,21334070.86,125596381.8,535858992.1,78324195.3,87741208.45,84721306.88,25360119.21,93079972.67,16731519.93,44940972.66,54725555.51,56951695.12,33433807.19,33282541.91
177.051,176.04314,0.904,[M-H]-1,2493711.618,2554797.99,3285719.155,2088211.129,1298993.438,2684945.797,2167959.65,1995669.759,1429201.866,1861905.519,1973357.448,1402959.518,1708914.683,673974.7658,2263740.165,1756896.097,1017641.549,956519.6521,1027419.329,1166767.706,1983338.548,4184572.396,1976001.712,2454206.994,1991751.579,1628245.213,950327.8776,612460.0402,777930.4228,1711378.913,1069723.626,829501.3565,1145176.721,1154612.706,2461053.43,2065906.347,2163461.674,815152.829,716716.7993,654316.9539,2121026.609,2280705.782,2262012.875,4076629.552,691193.1039,2761913.775,6847636.35,1320737.805,1449847.125,1141771.751,755210.5852,2260615.203,492538.3359,1275879.671,1317574.849,1201958.968,930661.1259,749271.0704
82.05188,141.06585,0.905,[M-H+HAc]-1,2892698.37,1059657.959,1749215.207,297965.9568,138801.2287,433653.3602,158270.6935,695190.5238,183802.3639,887692.1525,125311.9067,1455831.798,105624.1799,140992.1881,191061.8911,247289.3963,218414.4938,92270.77107,122914.8315,425142.4999,970762.3885,107703.0017,118414.5395,1908586.399,995563.0891,130382.4088,113987.6007,79947.60459,102963.3556,473976.0412,61557.9198,113224.1021,318258.7943,121420.7772,235267.8523,91203.26632,93422.68255,73326.56291,100850.2022,136173.6763,1088828.56,96980.90208,192659.9207,110424.8201,123193.8916,698435.0742,176890.1671,106681.2538,152622.7827,832831.2202,116224.156,141307.3659,129598.4175,233979.7848,110293.2568,108731.0865,130218.9471,110364.2236
449.00135,447.99398,0.906,[M-H]-1,99834.8902,65705.14547,161593.0194,1429214.914,442486.2401,90185.25877,1001853.399,68550.43625,1103387.761,118976.0663,1030053.177,212452.2129,738931.0969,558230.057,194783.0998,119292.0853,559620.8617,547067.8571,493206.8572,319441.2493,217375.057,403696.9624,563715.6322,229744.5145,63794.19376,958116.8422,719818.2553,231169.4355,583963.8512,48214.41516,28718.32768,748671.7731,89692.83977,834284.219,434197.8738,152836.5634,87097.7964,88374.18596,368081.7365,291200.6516,59112.85429,853348.1269,166976.7345,319476.0457,429015.3123,832511.3877,458840.7328,52180.67158,65549.84525,43772.58339,551970.52,601158.1512,175040.3111,898784.4738,593205.3986,560971.5031,637379.2797,809280.5626
589.90524,588.89797,0.906,[M-H]-1,63170.73253,55072.97201,57123.18576,7584513.435,2384737.697,49892.25696,2257938.344,57457.84793,5985241.308,58505.27402,3882460.851,184331.3999,1864399.89,12268872.48,45167.39476,51367.3337,2787081.617,3285774.437,2155791.671,4118161,110657.757,56683.91215,858912.5882,62385.27838,53471.24373,6236457.958,6272795.572,1344809.676,5212184.979,40412.5296,24071.22981,8751465.535,30015.85267,8938874.931,171415.5792,51294.72744,48145.99193,85428.07235,4104881.637,1978634.69,49547.42199,41621.45204,40541.99721,58116.4007,8077537.556,712983.2235,93097.00325,39947.5244,36052.5546,36689.45929,6280862.293,917685.8172,6442625.406,5276909.741,2295108.962,1605817.419,7559607.638,1701366.94
453.93025,452.92297,0.907,[M-H]-1,1068402.216,63982.66026,508974.864,20525252.27,8541356.759,234685.9381,8188501.909,66753.36066,17358493.02,557814.3584,12980994.92,1737934.831,6853585.786,29906099.56,405700.7336,796855.6719,8995615.358,10435632.2,7681037.436,13438317.89,1199226.297,432151.5345,4112243.609,665418.8146,62121.80487,18041539.65,17071283.68,5056878.099,14109880.43,95015.52215,27965.46587,21824464.25,243827.4523,22236313.93,1117873.843,840961.3674,126798.1345,977816.8012,12358692.47,7185588.482,191859.682,403699.549,434370.7106,300593.2157,21238718.81,3439092.408,244700.3431,411166.3682,308642.3316,105889.0936,17544039.49,4516702.641,19391759.42,15946165.01,8559346.812,6714879.492,21619321.31,7570107.621
516.98771,515.98058,0.907,[M-H]-1,63441.93936,55309.41325,57368.42904,710355.9661,184343.4059,50106.45617,439101.5806,57704.528,523386.9843,58756.45094,376295.8192,47085.15169,318867.7328,266158.6045,45361.30903,51587.86576,194299.5818,295260.5719,189332.4252,224712.4157,49843.75403,67754.80603,440412.1643,62653.11307,53700.80837,472090.8017,316859.0815,81423.3751,365181.7618,40586.03011,24174.57327,447420.0864,30144.7178,436641.2125,132764.9842,48206.20451,48352.69401,38757.33217,216751.7886,101151.3206,49760.14074,41800.14273,40716.05355,80269.01073,169946.8082,277918.1616,93496.6906,40119.02853,36207.3367,36846.97578,194617.7353,359391.2863,70741.73199,395638.8737,249400.6799,167427.5516,319641.747,70569.73145
521.91758,520.91031,0.907,[M-H]-1,268216.5609,59744.32886,73919.91671,12023313.34,4619732.433,54124.17922,4227173.544,62331.49287,9959481.898,110256.2886,6721558.282,630289.333,3507360.115,18800590.68,125849.9857,257225.8249,4806393.086,6091371.674,4293032.475,6913971.16,198903.8035,106275.6651,1798735.704,118265.34,58006.74002,10636954.2,10476467.68,2538102.241,8868398.223,43840.3698,26112.98097,13784910.77,44985.82454,14229665.41,423491.0538,245385.4091,52229.79386,276580.8301,7232436.018,3512903.596,53750.09493,137253.9482,100129.1985,63045.90489,12987413.5,1506538.65,100993.6049,114218.6536,107666.2306,39801.5041,9865386.984,2053536.623,11011487,9150006.956,4478057.278,3231392.104,12990974.77,3559463.171
434.02938,433.02211,0.908,[M-H]-1,3446754.737,546597.0313,1819017.53,1115830.366,1410205.557,1423291.943,1422911.843,471440.1934,999814.6302,1807907.093,1467158.992,1296988.475,1088800.817,544081.9272,430257.2592,1789774.77,647379.0725,477584.2757,1012371.002,1877733.138,1419396.839,721274.7819,1247845.669,1782143.515,956493.0627,1229776.26,560643.249,766770.3301,321732.5232,686077.2354,52232.15276,286235.0252,326458.0105,438517.2387,1037521.535,1243832.252,785225.0495,1110938.216,433188.0221,964282.5881,502024.6098,1012124.504,525749.9844,758742.9247,399617.7678,907141.9015,566494.893,1180195.819,569894.9786,228828.0613,637323.1216,1000679.853,1231460.835,534931.1629,1104197.153,2341460.987,713158.3082,2634377.185
242.09904,241.09175,0.909,[M-H]-1,1504772.413,686038.9983,761634.6331,502571.7882,574191.1427,966308.8118,728055.1035,731616.911,715966.865,1427763.543,4279103.099,1106764.594,619102.0311,415958.5587,250826.2943,2803150.341,3661671.626,971229.1056,1278275.892,696060.3137,859771.7306,565987.1067,781538.9362,4153734.092,1124935.52,907753.9382,653460.5196,2075086.522,575904.7008,416022.5801,166656.82,1696840.097,304466.2141,345975.2838,2118580.202,413598.0122,276878.2295,392045.6326,2427062.661,1808643.46,1250059.208,431170.1151,337719.7423,313967.8549,1180287.685,722270.8763,336387.6397,654428.9918,561829.5829,334396.0517,656591.0149,373944.9822,1591579.816,972772.6025,791445.5211,1692192.579,296445.7871,1242971.656
385.94274,384.93546,0.909,[M-H]-1,3054419.744,159996.3177,1541941.785,28593862.27,13838917.49,827797.0948,13578964.35,72751.69723,24026962.18,1563085.074,20394921.52,3644157.503,11371002.01,38879959.56,969116.6643,1942834.167,13523733.88,15751183.07,12317420.43,20303827.62,2613849.098,1206144.103,7103415.526,1946606.743,307464.4776,26346062.88,23773315.26,7874517.888,19527707.87,322646.7075,103452.1984,29565893.39,656922.9353,29914346.12,2365725.792,1689652.917,460574.4954,2347533.346,17559762.54,11228917.31,592022.1006,1221802.81,1063204.421,697656.0689,29728864.13,6460416.259,525982.2628,1078388.821,815976.2804,290092.377,24721454.64,8116321.126,27357751.73,21675173.07,13666484.84,11277539.04,29439862.18,13298728.27
317.95515,316.94788,0.91,[M-H]-1,12813079.25,1488570.073,6692718.697,65886855.73,36677639.68,4211266.557,35382089.62,543248.4409,56179182.79,6478070.324,54115318.22,12778438.9,30133694.8,83648061.24,3854480.49,8135833.95,33363925.92,38676043.87,31100143.25,49175384.67,10354673.88,5021962.453,21495805.37,8578383.291,1929970.063,63115468.25,53507051.6,21108249.4,44048269.27,2247437.244,650050.2359,63884118.89,3128422.984,67337782.97,8388724.32,6594135.505,2391533.59,8423672.206,41261820.54,29699896.34,3024336.944,5743277.162,4455811.789,3150508.413,68029754.05,18425504.01,3068628.269,4799481.188,3844694.794,1791225.487,58946274.39,24362199.59,66035039.03,49874571.71,34500657.29,31774506.34,68072909.49,38078568.38
396.9876,395.98032,0.911,[M-H]-1,1539584.77,788057.2751,1664992.307,1103879.245,791785.5102,1270244.364,1377512.455,425287.0864,699137.693,880063.8869,1458055.058,865055.1193,982826.2315,87577.48186,1022277.502,952590.142,520379.4199,518690.7901,488759.8742,264077.8193,1121974.49,1947255.741,1287342.781,1249807.961,744127.8189,735997.5238,449581.0432,277247.583,336937.3078,678864.943,204991.2219,318679.0934,456872.5265,415735.7203,1060703.257,727523.3594,805142.4162,492258.5524,357661.4128,336472.5549,930590.5499,1070179.459,896158.6089,1350980.847,227132.7348,1493064.026,1798964.285,566588.4634,653814.3585,397354.2303,315120.6442,1312886.659,177401.4722,402279.9441,602084.8015,619301.5947,489174.1189,366963.5817
249.9676,248.96033,0.913,[M-H]-1,35065795.62,5682941.401,20450272.11,105731313.1,67936552.69,13634850.93,64592446.11,2820361.267,89444781.68,19230307.07,97554789.86,30033792.47,54361151.4,123770319.5,11120872.38,22704353.14,58085885.69,66308057.53,53150135.07,84650529.05,26963185.57,14823976.53,42043902.47,24182419.06,6946376.49,175046810,84917866.97,39281214.68,69237880.67,8257958.897,2716608.761,96540578.29,9170456.164,102076267.1,19571963.98,16657549.08,7920767.389,23000272.47,66371030.6,52758785.29,10206549.9,17154978.35,11737398.05,9312685.106,107381358.3,37017765.63,8303466.489,14497538.35,12072114.38,5643048.024,93682690.29,50330708.34,107984066.3,78125862.71,60359084.93,60637050.51,106293175.9,73849514.18
181.97945,180.97218,0.914,[M-H]-1,25116987.61,6110464.733,15167906.35,48423873.3,36220242.31,12759956.03,33586895.39,4391945.217,42196524.03,16006049.87,49502688.08,19928779.87,29152024.98,53906873.62,10711336.6,17459513.29,31610401.39,32685296.78,28301312.34,39216522.77,19926436.31,11440167.42,24840216.88,17585887.49,6281520.259,48161698.47,39864964.32,21832907.11,32188434.72,10032696.14,6400047.713,42874870.67,10309835.26,45504776.46,14676803.59,12552598.04,10179503.19,17779606.46,31613773.23,28957698.03,11390739.53,16361062.57,10579799.58,10076737.6,46965331.33,21993313.61,6408974.791,14926723.85,13139924.57,6180227.004,44233129.33,27852148.96,49029497.46,35377951.92,30268428.59,31480116.38,47631439.21,40240872.68
464.97484,463.96769,0.914,[M-H]-1,402741.3175,151316.0431,494678.5243,598451.3042,387392.1868,328588.494,813484.094,60118.25753,451820.1177,481019.7873,712395.7828,392913.9523,513748.5607,79987.01648,339000.7317,376909.6747,284091.9972,290398.103,286050.1824,241189.8177,414616.846,579678.467,566558.2112,402956.5421,57837.77293,490722.9086,269195.2053,126128.2714,178143.7959,168818.0586,26949.00569,291460.1544,168523.3193,252811.1617,404647.2788,277387.9742,152818.0091,240764.0643,174293.8602,130556.4712,232686.7351,308969.3565,296889.0124,396998.5613,113637.2829,790715.0811,656918.8676,401170.922,171464.5184,108143.48,163072.3854,527821.2313,77114.71283,219221.6617,323429.0018,409266.1888,258301.8529,135783.7219
174.11085,173.10357,0.915,[M-H]-1,2969764.731,1454814.747,1966373.391,367227.736,803622.3103,2275988.361,929223.5859,1990673.456,782787.3605,3176035.638,5326373.095,2129962.845,889416.2636,786650.3534,749559.57,4778022.023,5080418.729,1400102.553,1960048.641,642857.9138,1523866.448,1060316.717,1157205.527,7893735.997,2624929.011,1158394.477,700926.5232,3044495.552,772644.6902,1501919.971,449146.4414,2086504.183,629509.1484,248163.884,4041344.302,798260.7473,888740.0176,782729.8466,3349864.013,2400155.739,2981368.374,934637.9899,795376.2851,659392.3631,1366067.99,1205022.113,1153303.508,1363688.959,1155337.094,702825.4203,719173.7352,586377.8298,1971893.741,1259947.984,1098609.095,2218636.244,172817.6389,1758386.227
425.09388,424.08684,0.918,[M-H]-1,81329.41861,914667.9904,76817.36483,91638.44844,71756.04151,362541.3494,78914.40446,452662.5803,85503.85688,1170705.819,85639.25242,62187.47111,64531.19476,96355.29377,173271.9384,128464.7109,68573.10276,63058.65148,65190.25462,290546.1006,64446.40954,73605.17276,66891.44624,1154159.417,759019.6183,89104.47783,77900.12268,54636.8918,70366.05719,865073.0737,31256.96448,77378.34109,188337.1445,82980.02044,56925.55711,78147.04606,403928.4487,50112.01404,68921.90972,60299.49482,1495297.494,131862.8964,65083.45994,75465.28726,84191.78237,175990.9855,120888.2864,85832.23162,100637.3549,341202.8596,79428.60414,66345.17892,88568.69134,78397.03288,75375.37574,74307.77494,88992.7667,75423.87507
605.87938,604.87211,0.918,[M-H]-1,404886.1348,59970.90654,189069.4331,4877015.427,2519784.59,54329.44274,2321407.551,60731.78507,3961220.061,63708.46156,3949118.089,511875.7357,1911639.9,5893392.046,91798.1806,208970.2188,2241338.172,2856303.896,1973890.021,3350390.727,246777.132,123629.0967,1183770.292,66408.20724,57459.69081,4364819.997,3765687.14,1209686.567,2909460.459,44006.63242,26212.01327,4354687.25,39062.06352,4315707.418,308391.9626,77831.33961,52427.873,249894.37,2587116.633,1856593.523,53267.68744,65371.76604,95474.02308,63285.00365,5232578.128,944405.6915,101376.6186,69084.66552,84336.40749,39952.44951,4209909.269,1207673.036,4894707.21,2943770.691,2097377.579,1788644.92,4823837.05,2108701.037
329.00023,327.99299,0.919,[M-H]-1,1974937.157,1667966.969,2687054.794,710102.7063,679020.3334,1961826.356,1232829.896,1175407.069,583701.3965,1513361.853,1340991.202,1119995.482,873756.9589,100969.6621,1562786.144,1341335.499,465516.0038,482179.714,431726.0665,339024.6261,1487877.49,2901750.471,1279860.718,1797679.675,1164741.271,629621.3309,320979.5271,270470.143,245479.3458,1277112.499,537722.5914,242110.8442,799500.4589,381801.8916,1384497.094,997728.8988,1485577.333,601152.0937,221393.3929,334420.5549,1538901.098,1883633.243,1237268.997,1970814.545,109462.6269,1591731.501,2508514.808,932753.5983,1150204.844,733677.4218,298902.3737,1322839.065,182158.7562,297423.1644,576551.6188,716474.5341,352809.3916,472929.3831
348.09502,347.08774,0.919,[M-H]-1,114150.7042,1698524.396,891524.4237,96490.91469,75555.68867,842619.8389,83093.10337,1931163.676,90031.48242,237812.64,90174.04747,65480.44049,67948.26969,101457.5278,663183.549,147791.2706,72204.206,66397.75187,68642.22829,305931.1837,154093.8663,1818820.883,70433.50191,408835.9933,693370.1895,93822.76453,82025.11304,57530.04067,74092.10149,605704.3436,509422.45,81475.70192,155256.4002,87374.00305,240183.4302,177890.8001,795357.8474,52765.56024,72571.48309,63492.49152,802815.934,488097.8293,442499.7399,1407213.985,88649.93056,132395.6737,3237573.586,156440.2778,285837.1386,277914.1269,83634.53111,69858.30848,93258.60691,82548.33578,79366.67496,78242.54224,93705.13803,79417.74243
673.86714,672.85986,0.919,[M-H]-1,69582.79417,61184.47395,65722.42832,1933532.697,909929.2151,55428.84985,870893.9023,61960.74957,1526830.909,64997.6619,1624775.705,97336.4808,698952.1767,2681805.929,50179.66504,57067.61731,832222.7779,1080912.157,754093.2713,662730.4887,67306.43055,62974.18171,417621.2413,67752.03945,58622.44142,1669319.646,1666347.631,420329.6784,1274566.644,44897.14781,26742.43789,2070875.864,33346.74141,1857811.538,48703.64735,53326.75021,53488.80007,49383.14494,1121496.787,648100.2655,54345.60894,49125.87854,45040.98256,64565.63492,2304047.338,294005.1647,103428.0694,44380.54052,40053.34208,40760.92472,1761702.912,424933.2381,1867722.587,1185723.306,821626.3363,602612.9148,2157952.98,569773.0965
537.89167,536.88439,0.92,[M-H]-1,954507.0747,61326.69202,477678.9197,7513410.412,4454754.61,184245.4248,4147325.6,62104.77203,5890653.448,473501.1562,7275203.153,1360026.857,3394218.37,8381583.99,275370.1429,671011.6405,3658160.764,4534319.497,3278334.9,6255641.323,890079.3136,347083.2615,2285971.63,594572.8311,58758.70427,6874967.519,5709781.831,2236948.634,4598818.942,93588.65811,26804.59839,6188103.176,175539.8761,6068502.732,601542.5101,397520.6655,124186.8746,743857.8054,4190281.063,3266096.311,116168.0662,424663.4371,311220.7295,92736.99599,7876501.633,2004484.167,103668.4791,364210.2582,240004.5779,86550.71166,6263068.191,2469083.457,7482728.123,4496705.826,3707816.518,3507215.344,7320678.997,4111026.936
264.10457,263.0973,0.921,[M-H]-1,30204177.81,11190863.99,20752999.91,2580989.29,1983903.762,5078043.318,3720668.445,7142733.341,3455695.012,9316701.486,2948731.233,15680785.88,1409169.572,3343366.709,2847685.194,2697105.213,2511524.954,1146741.367,1953169.53,2276392.645,9764912.665,1411694.113,2306141.265,19489237.98,12928079.25,4945976.723,2013925.101,1333832.82,1029632.781,4731065.022,1305353.677,287732.2181,3710659.312,1347544.522,2821546.618,1001263.234,854403.3791,756135.7471,758020.3793,1769123.227,11336547.05,2049653.551,2734861.374,1931022.173,1548132.677,6973047.768,972181.9551,1686157.429,1028505.724,8560301.921,984186.7939,2062179.047,3058476.101,1864028.021,1689093.242,1977703.328,1263409.678,2636021.75
327.11688,326.10961,0.921,[M-H]-1,106850.0483,1489278.858,199650.8287,119368.0274,93469.25092,634984.678,102793.7176,405798.2376,111377.1229,2072252.48,111553.4888,81005.25361,84058.18252,125512.1791,303494.1433,935585.5203,89323.16238,82140.05111,84916.67235,378464.6673,83947.7415,95877.92493,87132.64056,2775301.082,1143183.48,116067.2833,101472.5166,71169.88676,91658.66061,1171566.599,40715.24842,100792.8451,362059.829,108089.5795,409167.8179,492067.7836,800296.0726,65275.79163,89777.51751,78545.98013,2799844.934,311077.5629,194769.3727,138767.3514,109668.0177,1233251.745,157468.7976,336597.6807,198998.6734,723988.9392,103463.513,350375.7733,115369.369,102119.7906,98183.78717,96793.13288,115921.7686,98246.96227
234.09381,279.09207,0.922,[M+FA-H]-1,631110.7846,358998.4241,595283.0841,512391.321,297639.7038,443421.8286,353780.3231,96520.3635,506102.0081,862877.9112,110788.3108,409798.3104,161985.6905,298735.9045,490037.9394,331426.6565,88710.46869,81576.62849,347805.927,375868.6675,459657.2265,250487.9631,252934.0413,907571.6841,89823.48046,461436.1497,301154.5752,70681.71169,91029.94705,274172.2303,70008.05294,100101.4775,81926.56173,107348.1614,273184.5737,381107.6256,196325.1238,160503.9571,129097.0171,251633.4527,409686.9022,214300.6208,68104.33123,97626.63105,108915.7727,90231.93566,156388.673,523121.1316,166303.5766,83817.54671,102753.8265,85828.28661,464120.5731,101419.3211,123159.4419,181985.6346,115126.6273,214991.7989
469.90399,468.89671,0.922,[M-H]-1,2383245.488,196454.3959,1221281.388,10086213.49,6601627.838,700795.5682,6367864.817,64247.47387,7585627.005,1255642.177,10686920.65,2536362.297,5125229.083,10076853.88,638992.3031,1565893.442,5259420.25,6198071.263,4621530.374,9193352.461,2061994.466,925132.7448,4041085.135,1416785.093,247032.1168,9073381.837,7356847.865,3433371.536,5383813.216,396644.918,33787.79595,7297127.855,442982.2179,7861353.06,1438628.372,935533.6818,401967.208,1759238.648,5368366.459,5057942.008,490075.9163,1032379.062,693217.5167,476430.941,9712097.216,3155283.566,229414.193,924897.5434,749476.3669,265864.5012,8379248.834,4242834.679,10270691.83,5765683.148,5198887.673,5568265.799,9504211.949,7037189.974
261.01292,260.00537,0.923,[M-H]-1,1072692.44,1305253.155,1618842.403,166191.5631,226950.6135,1285952.677,418180.2724,1003579.58,117872.8943,833330.1626,419253.3532,441839.7688,333039.8012,98842.58237,804854.0133,760523.8179,136763.3966,64686.42987,119255.0295,298046.1764,905756.1873,1631498.952,478644.9254,1026699.995,756772.6437,141993.4041,79911.01466,56047.27324,72182.46691,871507.4862,370807.9257,79375.76395,449813.5911,85122.04348,579139.446,388722.0655,895757.5976,312648.3251,70701.04062,70025.59342,1015489.523,1184191.678,618431.0852,1000862.517,86365.08549,613141.1215,843811.0421,609732.1202,777666.4538,487174.2958,81478.95192,503914.2581,90854.97877,80420.75196,161132.6881,226695.0968,91290.00108,77370.84588
230.06657,229.05929,0.925,[M-H]-1,8754124.082,4535198.306,4761600.849,371081.1693,865635.4133,4798032.045,995689.3664,6483650.505,395272.0868,4649805.747,854075.9427,1910831.689,772555.8227,128174.7245,1163394.437,3646987.957,366979.3621,244995.7682,606897.1711,627122.631,2752161.612,1953708.418,1062563.689,4626322.33,3780286.409,569906.2934,124475.6726,501003.5038,93603.05639,3270708.313,621014.5017,102931.0084,1094904.362,110382.5316,1669836.894,1957793.014,2646893.619,2115907.814,141346.9455,546358.0178,2123470.557,3038937.704,1387517.552,1809581.747,111994.454,946847.7709,1948205.124,3832649.891,2098584.65,1269241.458,138818.4273,936263.4328,603687.1319,227792.9363,670894.6459,1606374.343,154871.8759,2060755.688
