"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"206.98816_1.822",4.82525908807669,20.9078701330173,10.2578460726355,1.04556340867318e-14,2.06223624947513e-13,23.1903673722117
"305.15051_7.256",-4.41553042764714,21.185129571012,-10.2479169937717,1.08475750357355e-14,2.11175519202175e-13,23.1539304394863
"200.97118_1.843",4.03004982911995,21.3910267159397,10.1989953015886,1.30060989061073e-14,2.49950541798138e-13,22.9742443224495
"179.00099_1.532",-2.99320209135528,19.7753467788628,-10.1690477229057,1.45361349241999e-14,2.75818560143996e-13,22.8641205686221
"205.07143_1.211",-2.57250714317037,21.3534466499227,-10.1518245974664,1.54969687665368e-14,2.87864507299428e-13,22.8007435315741
"199.06938_0.891",3.26850144859453,22.7632228940631,10.1508181904865,1.5555053429789e-14,2.87864507299428e-13,22.7970392039311
"452.92297_0.907",-5.00681524625364,22.1247572282653,-10.1368699245388,1.63830408954731e-14,2.99489979296514e-13,22.74568798743
"222.07687_4.483",2.23429199073189,22.3579481499547,10.1300012805714,1.68069534390936e-14,3.03537628978328e-13,22.7203930730681
"327.16761_1.19",-2.31853370608335,20.3329348510668,-10.1062038803947,1.836302806361e-14,3.27692607944659e-13,22.6327161945722
"196.07211_1.079",3.55190355309708,22.2973704537587,10.0759314174008,2.05542045834692e-14,3.62479443183769e-13,22.52109602983
"270.95907_1.612",-2.27026491606994,23.6777969250003,-10.0086952925146,2.64109719499358e-14,4.60349383173881e-13,22.2728377009381
"302.10093_1.219",3.60155669599884,20.814924270873,9.99424485188555,2.78748523598472e-14,4.80280502154148e-13,22.2194199609277
"219.05086_1.205",-2.41497734056787,22.264115325461,-9.96778038345622,3.07711188243065e-14,5.24158035427675e-13,22.1215346556412
"233.06649_1.204",-2.08213530977454,22.2783164224793,-9.95781680973035,3.19384898976764e-14,5.35808445331483e-13,22.0846631381914
"223.01385_6.589",3.41208969088017,18.7024203372437,9.95588489557366,3.21699533554593e-14,5.35808445331483e-13,22.077512648032
"345.05_1.428",-2.48478506321527,20.5210646240734,-9.94244926110266,3.38271149333034e-14,5.57218080055185e-13,22.0277734087626
"237.09799_1.215",-2.04314384279502,20.2286883810843,-9.90785569548185,3.85007567769823e-14,6.27311243572787e-13,21.8996213383053
"158.49336_1.701",-2.61155177944751,18.9633602976157,-9.85662140523095,4.66452366940207e-14,7.51840965638033e-13,21.7095994419433
"306.04762_2.952",-3.19214667206002,18.3880471649953,-9.84754386321368,4.82597364912058e-14,7.69588776599122e-13,21.6759042164476
"392.16773_1.011",3.76480637640511,20.346765138949,9.84310117501332,4.90702949835744e-14,7.74277601898716e-13,21.6594102333265
"152.07069_6.888",-2.1282276629393,18.3130868652266,-9.82537081787879,5.24440692490598e-14,8.18892289628549e-13,21.593564537211
"190.05369_4.11",2.36000701583002,22.6962683994788,9.78250982388938,6.15972438883052e-14,9.5189967617082e-13,21.434260850698
"475.08782_1.589",-3.54878342316818,20.274450461899,-9.76984679623487,6.45977914645709e-14,9.88082544952977e-13,21.3871606239536
"432.21011_0.995",3.84463757231129,19.7898096971946,9.65475966138567,9.96015297690418e-14,1.50810801135145e-12,20.9583743017144
"553.02315_0.895",-3.54783686216737,20.144806229579,-9.62144320842703,1.12929697469333e-13,1.6928161650653e-12,20.8340071721957
"136.07555_6.964",-3.13691577288639,20.2629673701428,-9.46141941577283,2.06736582472003e-13,3.06829838738151e-12,20.2352068240895
"169.01681_1.453",-2.40869531860145,20.8561304697852,-9.39352456900659,2.67391248303492e-13,3.90499961358157e-12,19.9804438327845
"536.88439_0.92",-4.10835087722749,21.2659484792398,-9.39188158983226,2.69062494724712e-13,3.90499961358157e-12,19.9742737858804
"384.93546_0.909",-4.22315703269348,23.1109172512027,-9.39006044451274,2.7092725804702e-13,3.90499961358157e-12,19.9674343759726
"222.03684_0.864",3.19934432280752,19.7700962906457,9.38749425422358,2.73577005760417e-13,3.90563744414157e-12,19.9577964143489
"303.07218_1.211",-2.72479597281086,22.3458508058652,-9.29098877889632,3.94659073500101e-13,5.58107501110049e-12,19.5949309848097
"241.00225_1.513",-3.11740189582741,26.4650260587078,-9.2713487009294,4.25258400727518e-13,5.9292459889173e-12,19.5209856678177
"381.23015_5.714",-3.19879676144489,18.3838925318015,-9.27015674558371,4.2719050487196e-13,5.9292459889173e-12,19.5164968831295
"433.11349_1.199",4.41927907885586,21.3139364136644,9.26193753746028,4.40756033849853e-13,6.06140637377e-12,19.4855409172795
"319.11502_1.192",3.23335137494134,21.4199613074193,9.22256179666313,5.12005723702042e-13,6.97724163481237e-12,19.3371620188855
"117.01809_1.812",3.66182028448895,27.8355912707818,9.21083828665196,5.35379067548687e-13,7.23002902932866e-12,19.2929597184194
"297.02856_1.487",-2.8209606780581,21.1789972605172,-9.17825498067687,6.06134630065805e-13,8.11246259347002e-12,19.1700485780688
