"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","P.Value","adj.P.Val"
"230.1584_2.895",0.303029701146268,-0.238580487134267,0.188476433413499,-0.541610188280535,25.242300064617,0.998770612971701,0.399892851436865,0.48981503522121
"296.18308_7.19",0.0914114029753073,0.273350311946704,-0.131557601076001,0.181938908971397,20.2668883729458,0.992673217938261,0.402654974116401,0.492720698701731
"106.05033_1.28",-0.171781635875023,-0.00312374476644068,0.12724424319681,0.168657891108582,24.3019094891576,0.992172545768987,0.402882526194084,0.492720698701731
"591.31804_7.953",0.137546551240369,-0.82766694416615,-0.95726140393915,-0.965213495406519,23.1169919012101,0.989313667494628,0.404184043562202,0.493933946037729
"130.15931_3.329",0.373933320219149,0.77085228691531,0.318595421007674,0.396918966696161,21.4622968992807,0.979685165859019,0.408594777887898,0.498942054712384
"230.24794_7.925",0.0144542098877995,0.285566352919073,0.242161634631719,0.271112143031273,23.511316860889,0.978649816214672,0.409071577183849,0.499142383169284
"305.1571_4.379",-0.110260362739021,0.326239618314952,0.117609802417224,0.436499981053973,26.7898186226548,0.976450587134466,0.410085990160308,0.499997891746258
"268.10404_2.54",0.310768578110885,-0.056014053302698,-0.541261624420145,-0.366782631413583,22.8687791226946,0.974113738795146,0.411166303305909,0.500850436364193
"215.1029_2.447",-0.259246789616979,-0.625707309211774,-0.471469118721357,-0.366460519594795,21.1326199451177,0.97358116615146,0.411412858442016,0.500850436364193
"353.24838_8.17",-0.444755632872215,-0.611834455283785,0.102623816322288,-0.16707882241157,23.847408410518,0.965530138218347,0.415155926789639,0.505021996308128
"330.20226_1.236",-0.175962957766916,-0.351178499441369,0.301346062419523,-0.175215541674453,21.317912227105,0.958867562652124,0.418276001008931,0.508429929634618
"220.11816_3.085",-0.0888739120314947,-0.309421212797385,-0.263363278404648,-0.22054730076589,26.0945766671197,0.954580858965544,0.42029427645058,0.510494417971938
"203.05267_1.106",0.359205738738861,-0.125362544432521,-0.0730821078526717,-0.484568283171382,25.9393093106505,0.949643091170427,0.422629613697317,0.512842377197865
"245.18613_4.066",0.0687916278902282,-0.424057627943986,-0.449939764610624,-0.492849255834214,23.8393027643238,0.949136112364413,0.422870030321047,0.512842377197865
"487.36247_8.616",0.336558259001605,0.668840466611194,0.357186664560811,0.332282207609588,24.0609412704325,0.941566080710771,0.426474030558817,0.516820465278566
"275.11015_3.503",0.0224164944402645,0.384889917012013,0.239279780334255,0.362473422571749,26.1952984839685,0.939948635470863,0.427247528865153,0.517364989430034
"586.8346_7.569",-0.0380896247554975,0.33148906942245,0.248280570759966,0.369578694177947,20.6115077580779,0.938983416266886,0.427709698212949,0.517531977519232
"256.26347_8.876",0.145994899550441,0.314073362817646,-0.221088280939957,0.168078463267205,26.394412115977,0.93544601694619,0.429407196689333,0.519192337815284
"495.24181_6.323",-0.0942920013588804,0.359841878375133,-0.0694981927820061,0.454133879734013,22.6934145777991,0.934228329577723,0.429992880376583,0.519506916791088
"542.80786_7.503",0.232839024028491,0.445529387346297,0.230487090838251,0.212690363317806,20.9251218852111,0.926428223868764,0.433761005957072,0.523663060141821
"387.1628_7.662",-0.565677034025826,-0.0727349106307615,-0.0343380870909791,0.492942123395065,21.9386359636846,0.92478199829081,0.434559912975689,0.524231006129402
"278.13472_0.99",0.0859933021452012,-0.267499490038799,-0.274159090597351,-0.353492792184,20.2430562189473,0.922848218230557,0.435499991240035,0.524968267386024
"382.22027_7.4",-0.274909648231907,0.268649907014535,-0.0954118882675436,0.543559555246441,20.8694080835109,0.918728490333432,0.437508585375326,0.526991473403034
"357.27913_8.644",0.355867947896695,-0.543497050934245,-0.417285412182808,-0.89936499883094,28.5640771471183,0.90995029897401,0.441815051157593,0.53177739189104
"245.18608_6.738",-0.98144642063533,-0.872431852441262,-0.964074486284191,0.109014568194068,20.3867250968554,0.908712437565332,0.442425249920978,0.532110549264416
"344.22811_5.073",0.0488679433725119,0.338902582996966,0.0195335765281188,0.290034639624454,24.8456692473586,0.907866520323186,0.442842657169014,0.532211506657941
"567.29687_7.539",-0.259416215703866,0.415443672440819,0.0102204464430125,0.674859888144685,21.0976102188029,0.898083834895242,0.447694363969228,0.537504978238761
"525.28898_6.848",0.0682621799915309,0.331928926121921,-0.0603418174788195,0.26366674613039,23.6607288907209,0.897629451364266,0.447920815198968,0.537504978238761
"231.17048_3.322",-0.273545198565094,-0.499151458976843,-0.0697982862213015,-0.225606260411749,22.6681754864783,0.893689078461367,0.449888683979456,0.539460811142909
"425.21493_7.47",-0.041609182709633,0.556119054414316,0.366154704268431,0.597728237123949,21.4667565508827,0.891907520104313,0.450780833116524,0.540124782022502
"129.01852_12.928",-0.37030972377555,-0.0202148511341259,-0.130149861966675,0.350094872641424,16.8527275737475,0.889959593817237,0.451758018846236,0.54048521227421
"657.36716_7.281",0.0247172590114904,0.0650352686671822,-0.178563079808415,0.0403180096556918,22.0270978400759,0.889957753122207,0.451758943091351,0.54048521227421
"200.16451_7.86",0.0365857144620164,0.378020434403299,0.616326332067149,0.341434719941282,21.7064674282501,0.889126340739609,0.452176574363734,0.540579634969678
"333.27709_8.637",0.0630106525135552,0.392204619312912,0.277836023006214,0.329193966799357,24.7900462770699,0.887864528803256,0.452811029669584,0.54093293664121
"633.33222_7.615",-0.22813232077312,0.446270892340615,0.204927913579294,0.674403213113734,19.913467553297,0.886419288909112,0.453538645072169,0.541396916630652
"288.19189_4.074",-0.0528172477369015,-0.448343041470258,0.45893201499409,-0.395525793733356,19.7143352040718,0.884121578345035,0.454697488252579,0.542374582399938
"360.67722_7.24",-0.148196646453729,0.391431721225762,-0.0164857038554118,0.53962836767949,20.2872776944624,0.876796120452439,0.458408851058197,0.546393223516715
"389.17841_4.818",-0.0653240495595575,0.316429614272874,-0.141854267159247,0.381753663832432,24.2461140841162,0.875381954779058,0.459128270031575,0.546842327589846
"265.02303_1.098",0.27609522962877,0.382685693032746,-0.0972079788156816,0.106590463403977,23.4940627985546,0.872956105198629,0.460364580368943,0.547905943526348
"127.05047_2.941",-0.0309236084351982,0.271179305002976,-0.0346013001159536,0.302102913438174,26.1172799661048,0.856772817913384,0.468684289281569,0.557392045971225
"311.29448_8.597",0.0965837899354566,0.304282260806191,0.0488554225441188,0.207698470870734,26.3669114664107,0.855652660129436,0.469264800705896,0.557666881553693
"311.29426_12.966",0.0643702953471358,0.326190144558657,-0.0134596340710518,0.261819849211521,20.5607147595058,0.851691024003823,0.471322717836298,0.559695727430603
"153.05471_12.935",0.171880933122419,-0.0651698002093104,0.32105637556623,-0.23705073333173,20.3789503233376,0.848324876979076,0.473077230647242,0.561361531682527
"117.97979_0.329",-0.149929932433443,0.0886743353549753,-0.354512513043972,0.238604267788419,19.2049554791536,0.846419973004647,0.47407252566855,0.562124629247404
"230.11353_1.021",0.592624424879545,0.372318301861494,0.492104968943397,-0.220306123018051,25.402793758512,0.844332247371813,0.475165349817238,0.563002151676549
"384.20434_7.448",-0.2816660068684,-0.0366136632765863,-0.73958921511826,0.245052343591814,22.2195883471229,0.84351854152168,0.47559185429116,0.563089465466388
"185.11672_7.576",0.256731251528148,0.302732468584086,-0.0942541765598011,0.0460012170559376,23.6255124337788,0.841963213587388,0.476407968077066,0.563618731895112
"209.10187_2.69",-0.519555501534432,0.0116923131323997,-0.27699744422349,0.531247814666832,20.0438072543912,0.841321234776968,0.476745167956391,0.563618731895112
"199.16932_8.546",0.0508148473745082,0.307086808262502,0.0992779235619744,0.256271960887994,25.4020909720871,0.833111502158548,0.481074859840557,0.568316414733923
"231.08407_2.68",-0.123147123059555,0.286890149629106,-0.0543285489571003,0.410037272688661,25.9972390500651,0.831836139369231,0.481750386481165,0.568693503568003
"291.04974_1.022",-0.212617268881453,-0.249066921314736,-0.380712900550275,-0.0364496524332833,19.9993511601851,0.829510613285583,0.482984179788452,0.569188118251813
"403.19422_7.413",0.124355776428581,0.491296861112291,0.403790572138692,0.366941084683711,21.6432287041146,0.829042577709756,0.483232808984454,0.569188118251813
"542.81021_7.501",0.177356111933812,0.688152494625342,0.145225141186127,0.51079638269153,19.8766395236179,0.828769493894453,0.483377925082918,0.569188118251813
"413.2389_7.245",-0.0908861899747511,0.380108421537425,0.256713045523822,0.470994611512176,20.5389534486147,0.828359391904629,0.483595920018457,0.569188118251813
"657.6022_8.64",0.655914915936872,0.491945304108886,0.584652878781402,-0.163969611827986,21.6845329781536,0.82249031142178,0.486724613144867,0.572448402784972
"204.1343_0.976",0.444087983612005,0.769004096746625,0.694846807095947,0.32491611313462,21.5582840664786,0.81909190077218,0.488543857770992,0.57416494624632
"248.12413_1.022",-0.128492752337308,-0.0892357536044901,-0.339267784365476,0.0392569987328175,22.4086437688386,0.815257425102632,0.49060325076128,0.576160992064019
"349.20035_8.425",0.851861241888631,0.431772063945062,0.25861708800557,-0.420089177943569,23.5102909957292,0.809750228806994,0.493573477303824,0.579222992483017
"209.10177_3.016",0.0577748629863066,0.385922959025982,0.128271478825774,0.328148096039676,20.5106855541173,0.802109666731498,0.49771865348382,0.58365831811916
"545.28507_7.501",-0.318751017921298,0.204211886930054,-0.0869144221406482,0.522962904851352,21.5695714822658,0.799490027293778,0.499146385650384,0.584902813140978
"305.14538_1.001",-0.383479275290323,-0.277102527093107,0.138521873875501,0.106376748197216,19.7902838354343,0.795831724934053,0.501145773479632,0.586814860215329
"371.25829_8.457",0.0614528313045733,-0.322118226345297,0.0108419697785026,-0.38357105764987,28.5504551062714,0.795016395140563,0.501592264474734,0.586907077787152
"213.11111_7.541",0.168348903196317,-0.858945850510606,-0.0950474443375261,-1.02729475370692,23.7586704630406,0.793496294563315,0.502425563900747,0.587451428560874
"306.27673_8.819",0.617104564711661,0.59151500635994,0.318372302198815,-0.0255895583517206,19.8955384867843,0.789076705472874,0.504854698710299,0.589859516209104
"338.34188_8.589",-0.593839338787224,0.115294629017372,0.125495698128122,0.709133967804596,24.0863502313446,0.783795347276563,0.507769928677351,0.59283160656112
"134.95881_0.327",-0.284598987807204,-0.205977391670876,-0.327467674854026,0.0786215961363281,21.2906016810338,0.783022845338284,0.508197473953574,0.59287056787594
"443.26154_8.075",0.422636458984185,0.115002956396996,0.394841624044638,-0.307633502587189,20.5804541895076,0.782351734730187,0.508569138994455,0.59287056787594
"149.09616_8.502",0.105405317118691,-0.162975222932284,-0.255651528631569,-0.268380540050975,26.2193495838696,0.781722668943119,0.50891771803887,0.59287056787594
"697.36241_7.236",-0.276675461615213,0.148280507291221,-0.00629177398598468,0.424955968906433,21.2086930119717,0.775650353184221,0.512292405664188,0.596366651670345
"199.13077_7.786",0.37407569543527,0.345592042702472,0.288271615379588,-0.0284836527327986,23.9041026932335,0.768746718913199,0.516150860770486,0.600381885723026
"217.11839_1.153",0.325031732115603,0.320788091882054,0.417558866801453,-0.00424364023354956,26.213670319918,0.767526381267894,0.516835318350702,0.600381885723026
"521.25759_6.342",-0.249831629977707,0.227515318740003,-0.243714424446245,0.47734694871771,23.3730959040447,0.76725888119995,0.516985449285929,0.600381885723026
"388.25422_5.633",0.0608529473095065,0.0867149607662685,-0.283632955086621,0.025862013456762,24.3231329490434,0.766794252400304,0.517246298790201,0.600381885723026
"593.41482_8.543",0.0977704773755588,-0.296839478811282,-0.247838505947352,-0.394609956186841,20.9786352103277,0.761684875519689,0.520121696424959,0.603280688585927
"623.40934_8.786",0.416153961989186,-0.365401668392752,-0.188666461884378,-0.781555630381939,19.9307042678445,0.75787987020545,0.522271272207991,0.605334023561332
"407.27894_8.137",-0.34786475911059,-0.312388554944161,-0.370002763688132,0.035476204166429,24.9870506805252,0.753670943019818,0.524657226678812,0.607257735579711
"243.10886_0.865",0.209352597021322,0.258190631328427,0.47622369530608,0.0488380343071052,21.13151554884,0.753609729482406,0.524691990829838,0.607257735579711
"345.18134_7.883",-0.0433691113395669,-0.325379154078887,-0.586892036660629,-0.28201004273932,23.101566428356,0.752540298400045,0.525299631393722,0.607335442805095
"318.12938_1.076",-0.323911417682626,-0.205711111973187,-0.149821619858222,0.11820030570944,21.0773835960173,0.752152337023933,0.525520204582604,0.607335442805095
"332.33112_8.21",0.37556024414314,0.489330137683763,0.274120658313922,0.113769893540623,22.1117014905957,0.746190459615034,0.52891898112455,0.610821052007802
"328.18695_5.869",0.00952144837813313,0.193929699524693,0.562660343613635,0.184408251146559,20.5215691925464,0.745083388504236,0.529552004069792,0.610999120519307
"341.18044_4.87",-0.0500593565371556,0.351943380925547,0.102320870184324,0.402002737462702,22.4940129180973,0.744582099780874,0.529838836340051,0.610999120519307
"294.9201_0.345",-0.160478991446326,0.492248182542257,0.110321838645895,0.652727173988583,20.281909611107,0.742398632417016,0.531089615348591,0.61199929682047
"144.04793_0.941",-0.152844776605374,-0.231043993023212,0.183884862363534,-0.0781992164178375,21.2620777182452,0.740939059648399,0.531927007083477,0.612522008156731
"319.12483_1.054",-0.0994149239841688,0.026245835085212,0.243796305799251,0.125660759069381,20.6565996950768,0.738306985886777,0.53343970060967,0.613390029317984
"479.27752_7.412",-0.528544656514948,-0.107556358327352,-0.128276033786556,0.420988298187596,21.1338322675424,0.73828999903661,0.533449474118648,0.613390029317984
"391.28422_8.312",-0.217132315670568,0.119866398248266,-0.241239625359003,0.336998713918833,23.9438065671881,0.735507505941693,0.535052288813301,0.614790102912907
"377.12081_7.411",0.0577229948379496,0.328634773774812,0.531692068773425,0.270911778936862,19.2599937522766,0.727769090128362,0.539529599896245,0.619488662902451
"509.19915_7.881",-0.373930157769102,-0.0105672095065628,0.150647480517325,0.363362948262539,20.0497739316636,0.71853037179226,0.54491287979292,0.625219954097412
"57.05806_1.189",0.0231021489115614,0.0748652628705574,-0.177084776174963,0.051763113958996,21.1265208267335,0.712759119225928,0.548296619488195,0.628650434413189
"123.04417_12.935",-0.227056267764226,-0.225334954224,-0.324696427666903,0.00172131354022617,21.0288108150888,0.710863055111159,0.549411803081044,0.629476839710944
"437.23595_6.04",-0.29419688269616,0.169653865671686,-0.0435810737195841,0.463850748367846,24.7382709788863,0.706121743472848,0.552208013788129,0.632226678626868
"579.26241_6.521",0.0134933497175871,0.396763168901381,0.290725995862302,0.383269819183794,20.0149293795807,0.705095343816348,0.552814761542671,0.632467641162798
"445.24149_8.065",-0.0396910409433028,0.407123691738109,0.373176924270042,0.446814732681412,20.6466429763434,0.700511363923984,0.55553072187605,0.635119650511587
"206.10247_1.164",-0.298237879484222,-0.555596095598769,-0.46006415167524,-0.257358216114548,20.6660582232296,0.696398365934587,0.55797621370359,0.637458866908325
"349.18342_5.072",-0.16785651797725,0.226953331158201,0.0721479583471748,0.394809849135451,26.2233836112741,0.694902648949248,0.558867542323647,0.638020456043305
"107.0496_12.971",-0.0271042507012914,0.0832606744258782,-0.192863915630041,0.11036492512717,20.9159318510886,0.691970405302702,0.560618035081574,0.639473566180356
"231.17047_2.75",-0.32001300676317,0.0526191305797007,0.0783923073284231,0.37263213734287,24.0654937140611,0.691428947782225,0.56094172471961,0.639473566180356
"185.08105_12.922",0.363946709585534,0.179073876189426,0.569912541804026,-0.184872833396107,19.4620590304806,0.68898515764713,0.562404394923235,0.640683379227325
"363.16256_4.861",-0.0878353224878358,0.219278297202373,0.236038158383552,0.307113619690209,25.1166633554534,0.687833518489395,0.563094669292289,0.641012191291365
"283.19003_8.072",-0.0233630599896894,0.354856149958219,0.0779720771094917,0.378219209947908,24.8586602146146,0.686242371597718,0.564049419506004,0.641600255434221
"214.05884_1.014",-0.634403881856905,0.441683321782283,-0.371012233111667,1.07608720363919,24.2118392106167,0.685633206248224,0.564415262299277,0.641600255434221
"441.28435_8.496",-0.285846167560671,0.21696791735076,0.169693511997246,0.502814084911431,21.055123540954,0.683568588973512,0.565656513503418,0.642553591139826
"291.13005_0.994",-0.0184674541631414,0.12047118142122,0.359845218637009,0.138938635584362,20.7809743996098,0.682750803027399,0.566148729502735,0.642655314570672
"265.02311_1.101",0.273743238596797,0.378778123257941,-0.0338643335858599,0.105034884661144,23.5100259791129,0.68007148124418,0.567763613773468,0.644030367862441
"327.2014_5.097",-0.0519132188228666,0.255235453068313,0.106885559600749,0.30714867189118,25.1783878056905,0.678170554124962,0.568911414472112,0.644874018109013
"363.28789_8.707",0.0673631863074009,0.222798677354479,-0.187543631185879,0.155435491047078,24.6890305069239,0.663894930557565,0.577585958051363,0.654145811929535
"207.03518_0.792",0.245555704008334,0.38289972555716,0.19577289086798,0.137344021548826,21.9381046060685,0.663363446209516,0.577910773697145,0.654145811929535
"333.20599_8.097",0.167701524576218,0.2053995859906,-0.218806475253682,0.0376980614143823,24.2486927517224,0.658510324665877,0.580882904422715,0.65704402229529
"200.0442_1.111",0.160957906499492,0.157992617464089,0.584209206789806,-0.00296528903540294,22.0946758274985,0.653301173160218,0.584085391440473,0.660146016315753
"135.10174_3.728",0.189945092369624,0.129731788401544,-0.0773169006190652,-0.06021330396808,24.2924194866537,0.652705221757093,0.584452582114135,0.660146016315753
"355.2633_8.067",0.769802611252274,0.363127972370241,0.0468479597573249,-0.406674638882033,25.9399154217186,0.646065402804175,0.58855488551797,0.664309474743055
"217.01988_0.789",0.356364353327084,0.1534681416919,-0.0454601339363386,-0.202896211635183,19.8378248636861,0.634209110054715,0.595931131710483,0.672159778240234
"203.13919_1.243",-0.0662225204624032,0.290028276968292,-0.176275530063182,0.356250797430695,23.646127018149,0.631003277765654,0.597936773567388,0.673945685461547
"385.29409_8.792",-0.0844341153758678,0.653314824295023,0.266483498733613,0.737748939670891,22.3989850929575,0.630056490956722,0.598530010705661,0.67413824776728
"499.27559_6.335",0.0576179013401971,0.294752721766977,0.277573098674653,0.23713482042678,21.1870727500344,0.628809194918438,0.599312170181916,0.674543176029857
"157.06092_1.119",-0.531892818506705,-0.365564263634367,-0.459114994379987,0.166328554872338,24.9328126598334,0.626270346453551,0.600906449385567,0.675860953642963
"152.96926_0.327",-0.130749427169322,-0.264346823402985,0.0588429391457746,-0.133597396233663,21.5868270038549,0.62511252875832,0.601634486832924,0.675994806523019
"207.03483_0.788",0.249178951436275,0.383275090480688,0.204379462955229,0.134096139044413,21.9259190048502,0.62473411204925,0.60187256896567,0.675994806523019
"275.11021_3.816",-0.0637467016997697,0.198167679959096,-0.0424583858255457,0.261914381658866,24.2570883062507,0.622374803047604,0.603358413780107,0.677187080445183
"277.17936_8.128",-0.0232849283294116,0.355591458759706,0.00951909698706705,0.378876387089117,24.4907095963956,0.620805527099048,0.604348120355067,0.677821222829716
"149.02681_1.1",0.0893989228168949,0.318215604922231,0.174602872265737,0.228816682105336,23.7740582801177,0.619369146761374,0.605254997362328,0.678361640302159
"205.11831_1.041",-0.173695111014776,-0.144820721825317,-0.0184763516059164,0.0288743891894591,23.9559934262713,0.612806751396867,0.609410183573199,0.682539405601983
"314.16381_7.123",-0.266887557160898,0.165548229785487,-0.125011153550435,0.432435786946386,18.4787486687483,0.610951921085761,0.610588165335345,0.683379180838156
"315.1961_8.03",-0.134700287260411,0.177134312568675,0.253080554050944,0.311834599829086,24.3217103530595,0.608851590349181,0.611923937170563,0.684394256288871
"297.14425_1.212",0.225577582407693,0.254982814514947,0.474944690150237,0.0294052321072541,20.826032286826,0.607673552363018,0.612674018067361,0.684542755865169
"205.11839_1.178",-0.0632188596731111,0.43618786160437,0.121336351977897,0.499406721277481,21.8501429839466,0.607296016313642,0.612914535170004,0.684542755865169
"333.06034_1.045",-0.428895708441127,-0.19039645542135,-0.368635353927855,0.238499253019776,20.8556566449489,0.604192893882257,0.614893869756569,0.686273158133905
"288.11882_0.969",-0.374506971274817,-0.392248472829502,0.109355044539776,-0.0177415015546856,21.7728849864371,0.600760534639323,0.617088235579539,0.688240967145314
"127.9562_0.334",-0.361288712497131,0.0591463503081433,-0.219903376647977,0.420435062805274,22.0109353138411,0.598475163800421,0.618552230336802,0.689392010906101
"140.94014_0.369",-0.25936018718743,0.203977657813281,-0.155817661956925,0.463337845000711,19.1621001491138,0.58833370913856,0.625076749732282,0.695912470325428
"304.2998_8.046",-0.0767166573561614,0.286996865713003,0.208208286719941,0.363713523069165,22.1991570406904,0.588011990949275,0.625284470546437,0.695912470325428
"197.15366_8.487",-0.622385109715281,-0.301944909470026,-0.417769965962294,0.320440200245255,24.6668217505924,0.5873519525834,0.625710773757512,0.695912470325428
"134.04491_1.278",0.0869918254988544,0.228814143256165,0.0068656718791323,0.14182231775731,26.4949857479113,0.585454573392392,0.626937310663418,0.696791050013103
"275.11016_3.814",-0.0561219066397483,0.198167679959096,-0.0263674482273421,0.254289586598845,24.2633676533613,0.57909357283823,0.631060776133559,0.700885872448963
"106.05033_1.271",-0.0190454543803133,-0.0132151717982019,0.129388798269582,0.00583028258211141,24.3523207635399,0.573777145305234,0.634520582345308,0.704238421017463
"299.25822_8.399",-0.0144949738719593,0.351289919725819,0.245076720497711,0.365784893597778,20.637368934784,0.567851569520898,0.638391142948737,0.708041879184284
"69.07071_1.616",0.0737930293722912,0.164666795853999,0.0442806928097947,0.0908737664817075,25.392870060783,0.554867357585955,0.646924534120299,0.717008025316665
"130.08644_1.196",-0.0272116063490465,0.216561821093431,0.0958172353999364,0.243773427442478,25.1978424235443,0.551987591087938,0.648826739807129,0.718617263519902
"139.11181_8.462",0.160717260591923,0.093566991038142,-0.153249642099563,-0.0671502695537805,27.6381542539627,0.547809455909815,0.651592685558509,0.721164892092325
"265.07961_2.943",0.0233937729429894,-0.1697069519957,-0.284383327688756,-0.19310072493869,24.8617928671816,0.546715887828357,0.652317821960674,0.721164892092325
"416.73191_5.311",0.222401818458448,0.527243001722903,0.574225973218944,0.304841183264455,19.8642480053362,0.545917676486267,0.652847419859984,0.721164892092325
"129.07015_7.851",-0.0291756305695945,0.137655093097011,-0.219415753060821,0.166830723666605,21.565131902737,0.545786648915188,0.652934379118677,0.721164892092325
"393.20943_5.631",-0.0340671702343574,0.232495778221703,0.150025912034828,0.26656294845606,25.4920755346198,0.540256085845877,0.65661125277885,0.724724453274582
"520.79405_7.468",0.0418855021669862,0.312693641310813,0.0939279639520167,0.270808139143827,20.7556550219779,0.539187566577739,0.657323068382114,0.725008719514758
"219.13407_1.185",0.248862935932138,0.24327189181701,0.250996762053514,-0.00559104411512829,25.4470012104574,0.536700722632874,0.658981516315943,0.726335980690777
"237.14701_8.175",0.0592706896842977,0.403441926057907,0.0701135409770576,0.344171236373609,26.7619026929869,0.534865127189324,0.660207251358909,0.727184798598218
"157.08369_3.735",0.197483813150768,0.0965076089272003,-0.0686790057070311,-0.100976204223568,26.8925212393664,0.53408974959729,0.660725422661216,0.727253637632621
"186.12426_1.002",-0.244502899964602,-0.208600743056474,-0.174732077008385,0.035902156908128,19.8409998325058,0.53242514984735,0.661838657743959,0.72797691092995
"407.18899_5.669",-0.0768236317604233,0.249478428745291,0.0340483884923049,0.326302060505715,22.2979239104879,0.528832965212966,0.664244763541182,0.7297753161557
"405.26359_8.35",-0.260585626603415,0.0800535520615115,-0.0396362689978752,0.340639178664927,25.4701117408766,0.528619094029904,0.664388179432477,0.7297753161557
"319.13643_4.531",-0.252912590274138,0.0972303680006246,0.128226901892676,0.350142958274762,23.7193350353249,0.526531820044672,0.665788793468425,0.730411543688615
"459.28082_6.501",-0.149225134056501,0.113760046270775,-0.0658841648007422,0.262985180327276,23.0801586853398,0.526391960258182,0.66588270430259,0.730411543688615
"339.26872_8.634",0.48107434601126,-0.379765669190694,0.0634883482634176,-0.860840015201954,24.0933181953128,0.525146393335308,0.666719396822505,0.730435454771688
"60.05653_0.953",0.0635367357785426,-0.474775985952057,0.328949622194497,-0.5383127217306,23.4360998045595,0.524996933106614,0.666819835590445,0.730435454771688
"84.96041_0.979",-0.451797634729661,-0.0402117675334329,-0.0223381316644891,0.411585867196228,27.7435905547852,0.522591627445364,0.668437426986772,0.731554655220038
"408.31085_8.323",-0.145940030567092,0.242516667800505,0.509672528648055,0.388456698367597,22.4501242418376,0.522114902867746,0.6687582969712,0.731554655220038
"203.13916_2.023",-0.339737086739015,0.141450968132263,0.191148703420907,0.481188054871278,21.6967887959541,0.518393995461487,0.671265766791503,0.733439258044297
"256.26343_8.135",0.12811519153254,0.35434327900153,-0.154692987028439,0.22622808746899,26.7623228206773,0.518194696064772,0.671400223059347,0.733439258044297
"373.27381_8.055",0.579234805930525,0.445543659183799,-0.0774372842419395,-0.133691146746726,26.9062481780605,0.517191002429369,0.672077592071813,0.73347002394869
"359.1679_7.311",0.029617584278167,0.50988972906036,0.172358315662706,0.480272144782193,22.3154521013089,0.516791192868388,0.672347521952966,0.73347002394869
"118.96382_0.351",-0.0707819503492867,0.215303284337845,-0.234796499681879,0.286085234687132,18.5854309788542,0.516042056185799,0.67285346388805,0.733520579484513
"137.05929_7.845",0.0995271305373195,-0.37125387381652,-0.0621435813708611,-0.47078100435384,24.7553286188864,0.514549516854293,0.673862115866755,0.734118728275318
"353.34141_8.609",-0.0206691429110037,0.0780204140556341,-0.323876946860625,0.0986895569666378,24.8226077723204,0.512467914686586,0.675270273376802,0.735150993389751
"187.10779_1.132",0.327695493701427,-0.193881967276362,0.0677304854693827,-0.521577460977789,25.3952299121645,0.510185008837288,0.67681649917241,0.736332060449329
"203.13916_1.228",0.0379095358215137,0.316327785390512,-0.0886073001244077,0.278418249568999,23.7004150405149,0.508103818266743,0.678227815527795,0.737364845764551
"150.05849_1.274",0.0837658193821763,-0.0865627256724966,-0.192764669917666,-0.170328545054673,29.7331589845996,0.506873695048524,0.67906276266553,0.737770026694477
"631.35295_7.133",-0.0527006056291726,0.279315232874462,0.178911648938521,0.332015838503635,19.5772545674745,0.505339750220882,0.680104721125875,0.738399411508093
"195.12283_2.988",-0.0244131925185581,0.216466351601959,0.0505786394448301,0.240879544120517,25.4351456331985,0.503991636918759,0.681021173381487,0.738891769352042
"477.23111_5.9",-0.026419894031058,0.273604339114087,-0.0678708469063895,0.300024233145145,23.7385756200975,0.495280097517094,0.686959432945728,0.744828298221048
"149.09617_8.482",0.0547086277380458,-0.204379957024189,-0.206882666464452,-0.259088584762235,26.2584114155674,0.487000396401935,0.692628726162804,0.750465340771103
"173.07856_2.155",-0.0478085418052488,0.273530043658678,-0.0206725379980226,0.321338585463926,26.804219596133,0.485467035497412,0.693681314314591,0.751015672559378
"245.11324_1.16",0.0722767180470543,0.170552599849189,0.172715226958401,0.098275881802135,25.455346741624,0.48488981136014,0.694077767559576,0.751015672559378
"173.07856_2.154",-0.0473194524380416,0.272675321957495,-0.0208344039584924,0.319994774395537,26.8042485533341,0.482514256352192,0.695710583366237,0.752272419412272
"245.18613_4.435",-0.068205690530103,-0.364483081279342,-0.556843779900752,-0.296277390749239,21.8905455766793,0.480250384540329,0.697268450125938,0.753446476913335
"126.06636_1.173",-0.133359737651707,0.200946447569893,-0.0488032320754067,0.3343061852216,22.3683996467803,0.473346928075513,0.70202979697054,0.758078184008783
"329.1213_7.162",-0.0252312368575338,0.468201027050688,0.199274139037006,0.493432263908222,19.5020840607212,0.471967688175712,0.702982985901831,0.758594216023883
"227.10265_1.159",0.123623264577725,-0.163968814889535,0.101571955210551,-0.28759207946726,26.6416158951444,0.469791908663802,0.704487943759662,0.759704566378663
"371.25849_8.143",0.124323085361702,0.27700664737954,0.0709666216577901,0.152683562017838,26.134017523206,0.465490529549876,0.70746772100981,0.762402756739808
"476.30678_6.498",0.355976726057534,0.298049942250775,0.225883312856027,-0.0579267838067596,23.3396339492785,0.464750574302672,0.707980930238222,0.762441001795009
"455.24938_5.907",-0.140186930914792,-0.362517103217201,-0.420660728225248,-0.222330172302409,20.9116901156094,0.454711448361489,0.714960934360587,0.769438739878285
"387.25342_8.306",-0.233283931251208,-0.271100821177348,-0.385746713806864,-0.0378168899261391,25.4238358323829,0.452698581448572,0.716364218789183,0.770429442848744
