"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"200.09234_3.321",-1.60328352583604,20.7473588781524,-6.26102816551066,4.89879216979104e-08,2.3739316624366e-07,8.04771140343097
"386.93951_0.798",2.23663886874127,22.7965306697807,6.25796489024925,4.95670698302055e-08,2.39574170845993e-07,8.03617163335397
"540.15079_5.177",-1.96030339337421,17.2584138086106,-6.25566113765526,5.0007098663695e-08,2.40664803885651e-07,8.02749378803312
"251.10161_0.874",2.89596549998396,17.2692210332701,6.25542690504277,5.00520551184598e-08,2.40664803885651e-07,8.02661150725517
"112.03906_1.246",1.71821044846396,22.4070691369371,6.24803099031689,5.1492398433084e-08,2.46950624009829e-07,7.99875663028187
"270.04449_7.234",-2.15662113783665,19.1134014288527,-6.24360510702069,5.23739503172839e-08,2.50531061311543e-07,7.9820906307391
"236.01501_0.993",-1.95857757482467,20.6398293866512,-6.2411383578885,5.28717704145898e-08,2.52262225936963e-07,7.97280287608494
"279.07236_1.179",-1.73273564774462,23.1014434915266,-6.21842747684636,5.76817246035126e-08,2.74505848369537e-07,7.88732546834881
"544.33974_7.624",2.86479100725796,20.2197767816081,6.21320130783123,5.88487029265081e-08,2.79343203661379e-07,7.86766417455828
"277.09337_1.202",-1.5592452287586,20.8959126187301,-6.21155882581818,5.92202819811442e-08,2.80389906522968e-07,7.86148568350533
"296.88237_0.941",3.02772626176086,19.0002501909248,6.2105257392675,5.94551902762321e-08,2.80785834994114e-07,7.8575997066051
"87.04374_2.541",1.13700075664407,21.7241644609517,6.18889643696784,6.45915189433259e-08,3.04268678068053e-07,7.77626987566367
"347.08774_0.919",2.71893420958739,18.6323827644917,6.18620332958482,6.52611502339651e-08,3.0591739855078e-07,7.76614727595714
"507.23098_1.198",2.78384439164105,19.4287519018462,6.18039453568488,6.67290483270266e-08,3.11962503009978e-07,7.74431672312534
"144.04442_7.272",1.51667776730063,23.9528030347856,6.16350763030221,7.11852275259348e-08,3.31959251980239e-07,7.68087596208034
"261.07292_1.227",2.79993958700807,22.3024860372125,6.16219075097524,7.1544901365855e-08,3.32800343195556e-07,7.67593018413938
"393.26504_8.501",-2.34879493745144,24.3872514809875,-6.15925414786475,7.23534751685868e-08,3.35720124782243e-07,7.66490201580269
"145.09713_0.88",1.17942770863605,25.6036832299639,6.15656104530825,7.31029756189259e-08,3.38351927054181e-07,7.65478923563403
"280.0861_1.731",-2.13234612032776,19.4445101756144,-6.15345243794471,7.39777013327535e-08,3.41548790232812e-07,7.64311733079024
"389.93874_0.797",2.44241177964742,19.754025595689,6.13772846772701,7.85640086996725e-08,3.61823325425787e-07,7.58409702408854
"334.12576_1.025",1.75926893676797,23.9129300740402,6.12938314602094,8.11116804081122e-08,3.72631878310535e-07,7.5527853535258
"296.12273_1.018",1.94107621186925,20.0494899589645,6.1254767156493,8.23322565389521e-08,3.77305353422951e-07,7.53813146670986
"326.00124_2.925",-2.19683038040471,19.0572570498242,-6.12446838184208,8.26502628884094e-08,3.77829773204157e-07,7.53434930009116
"251.02329_1.916",-2.56585170551786,22.2013714057132,-6.1144081757714,8.58905590046771e-08,3.91677831726488e-07,7.49662155767842
"224.07709_0.884",1.74306146999477,18.5552587451366,6.10605341169578,8.86771541081151e-08,4.03394112805543e-07,7.46529950311733
"440.25568_5.516",3.54625343554847,18.9977447640768,6.0926827616926,9.33245624903436e-08,4.23497281129775e-07,7.41519182089412
"529.18891_1.112",2.40660119067871,22.209803786401,6.08561354025139,9.5878570146738e-08,4.34025917542307e-07,7.38870880239855
"389.23604_8.116",-2.39233175692734,19.0638648272608,-6.06066441701236,1.05459261474651e-07,4.76234523836866e-07,7.29529659415332
"447.20673_7.179",-3.03002767462554,19.9858396283769,-6.05846662335554,1.06347425401067e-07,4.79079663942669e-07,7.28707183481575
"275.07683_1.218",-1.92838537976216,21.1671437121352,-6.05433114314054,1.08038807163917e-07,4.85520644300798e-07,7.27159748899985
"400.90923_0.925",-2.0308015161791,22.5367047955825,-6.04856838372649,1.1044032609695e-07,4.95114118927389e-07,7.25003799718631
"293.08798_1.192",-2.14293475888236,21.7157419332613,-6.0445820943193,1.12132447366335e-07,5.01488728462452e-07,7.23512725026577
"293.11463_4.617",1.52773109289238,22.8927137618411,6.03649932482396,1.15642806741557e-07,5.15944830077714e-07,7.20490029709396
"281.02744_1.188",2.5918381918641,19.6537109253353,6.02805552269637,1.19426410227756e-07,5.31547763507711e-07,7.17333285216724
"352.18797_7.294",-1.68853930079405,20.2020874565626,-6.02577771474245,1.20467940713638e-07,5.34900712833761e-07,7.16481888716897
"423.22532_5.884",-1.76486216610685,21.2608338381624,-6.02431488516549,1.21141567110143e-07,5.36607991781445e-07,7.15935152105122
"376.08641_1.317",2.61971450435433,22.890032390263,6.02007982581422,1.23112930792118e-07,5.44041903690882e-07,7.14352455696835
"333.135_6.151",-2.55818346361043,18.4643838518302,-6.01180925833198,1.2705496597209e-07,5.60128306043228e-07,7.11262363950391
"211.03307_0.995",-1.35178994185674,18.508273122131,-5.98382345805348,1.4134560396501e-07,6.21652703694452e-07,7.00813370804391
"389.03685_0.845",1.94469244947289,20.809337990466,5.98261267272946,1.41998614036027e-07,6.23048292318834e-07,7.00361556322869
"405.91641_0.804",2.31734674151322,20.1506798715143,5.98089134226483,1.42932127654016e-07,6.25665162560976e-07,6.99719264249301
"247.06442_5.117",-2.06918775060779,19.8107492725761,-5.97343594322239,1.47046100695788e-07,6.42158971509135e-07,6.96937875486723
"115.00242_2.154",1.7099477556173,22.801323704156,5.96604498378732,1.51240361168028e-07,6.58925141614695e-07,6.9418132701195
"500.92004_0.796",2.66577573699356,18.7085131049861,5.95409964659119,1.58271294530256e-07,6.87942675990994e-07,6.897278636072
"408.1127_0.89",2.68126582015242,18.5931575318525,5.94954260267042,1.61038097429029e-07,6.98333431841769e-07,6.88029461124721
"142.04982_1.222",1.758338818673,23.2528567303215,5.92556679832389,1.76404053874848e-07,7.63183972008667e-07,6.79098830162783
"211.02777_1.848",-2.96969598667056,21.3034130505009,-5.91620494840131,1.82790944969903e-07,7.88976729916606e-07,6.75614035302456
"307.11481_1.039",2.51309077412298,20.947821202223,5.89964081807717,1.94657756586417e-07,8.38247787063548e-07,6.6945159360785
"233.01247_1.73",-2.0857572074433,19.4501533041761,-5.89519061711533,1.97974010380058e-07,8.50555007558768e-07,6.67796682452209
"399.11463_1.126",-1.15193052966351,20.7089338044893,-5.88227814259191,2.07916450262623e-07,8.91207694428241e-07,6.62996620739959
"393.17441_7.468",-1.93071139726885,19.6335242023053,-5.87488731855521,2.13828263767256e-07,9.14436077308819e-07,6.60250342660125
"278.03411_1.412",-2.09186421356197,24.0951727956312,-5.8736971848305,2.14795677503323e-07,9.16461557347514e-07,6.59808193845713
"397.10834_7.184",-1.96902892300407,18.4456807584158,-5.86738442220801,2.20000032759741e-07,9.36513900922199e-07,6.57463301782757
"199.96869_1.234",1.41254556790022,24.3546890547882,5.85004728427465,2.34944446993437e-07,9.9607275691481e-07,6.51026637372443
"277.05647_1.205",-1.53071135628415,19.9989476433003,-5.84991238578821,2.35064583797784e-07,9.9607275691481e-07,6.50976573206221
"225.00715_1.512",-1.54848137030167,25.6419311190953,-5.84358385968113,2.40769499851982e-07,1.01792298798469e-06,6.48628229836304
"275.03223_1.354",2.60965028930705,19.6953643474335,5.83660179500313,2.47222746673309e-07,1.04283049505832e-06,6.46038126798354
"234.11338_7.768",2.26999613196166,19.3861271944595,5.83305011690516,2.50570855444147e-07,1.05455670681255e-06,6.44720881303862
"240.0546_1.738",-2.64697506650663,20.1612683991394,-5.82955057505154,2.539137274494e-07,1.06620786910879e-06,6.43423172974099
"395.98032_0.911",1.62956628890888,20.4619854325163,5.81662389099923,2.66649020631398e-07,1.11715707063628e-06,6.38631407034509
"225.04882_0.994",-1.65360895838498,18.4859379213368,-5.80179803767481,2.82035511792744e-07,1.178959256503e-06,6.33139035250043
"133.04948_1.262",-1.67988506158984,23.2065790171149,-5.79689217289322,2.87317959093649e-07,1.19834186983778e-06,6.31322418061591
"469.2041_0.864",4.57424636803841,19.1485575687469,5.7849554076744,3.00583624696711e-07,1.25085920950021e-06,6.26903978585892
"151.03908_4.176",1.68370810385882,23.0617284369084,5.78240599816608,3.03494482344097e-07,1.2601471123728e-06,6.2596061588631
"231.05044_1.22",-1.32030049884949,22.2406398311378,-5.78153704523861,3.04492995344484e-07,1.26147098071286e-06,6.25639100743701
"323.08055_7.651",-2.65276214774846,21.5387164225972,-5.78049275164035,3.05697295264676e-07,1.26363959913416e-06,6.2525272594555
"161.05578_0.981",1.11402511535335,22.6310035793981,5.75096892125747,3.41765849676141e-07,1.4095942599976e-06,6.14336997207111
"352.12181_1.088",2.39689224403025,20.3556566959379,5.74018336263319,3.55966901700945e-07,1.46491035378482e-06,6.10353041380308
"295.06683_1.376",-1.8287078793138,20.5449191633071,-5.73081172511207,3.68779333581103e-07,1.51427974143037e-06,6.06893005429695
"365.2043_0.895",2.23551444392741,19.4163408108474,5.72395690820353,3.78438816030365e-07,1.55051311821712e-06,6.04363163449585
"378.15204_1.01",2.48390334119593,19.5763308278348,5.718497401456,3.86310810962431e-07,1.57927943864817e-06,6.02348868594713
"309.10116_7.328",-2.65339496022201,20.589454889882,-5.71553994137654,3.90642558706911e-07,1.59347821749456e-06,6.01257928853707
"288.93659_0.801",1.55963208059598,26.6661987341171,5.70860178979533,4.00994263588633e-07,1.63211700267654e-06,5.98699212954667
"256.05938_1.262",2.19355727573196,26.4281803999938,5.69428484143116,4.23220422161727e-07,1.71881204273997e-06,5.93421997055968
"174.03997_1.542",1.61597384740713,26.6553929872982,5.67648278722564,4.52562853391806e-07,1.83396649758775e-06,5.86865334711688
"210.00723_1.438",-1.92600258144348,20.2005101636919,-5.67466133258775,4.55676231190012e-07,1.84256009823238e-06,5.86194801230515
"223.08214_1.195",-1.89897510653383,21.7105370698346,-5.67332530000222,4.57973343054638e-07,1.84782287980306e-06,5.85703005113102
"163.00614_1.737",-1.72276916811061,21.1943794805208,-5.66896847048551,4.65544122469295e-07,1.87429477506076e-06,5.8409947514385
"447.20638_6.031",-2.27157251405769,18.9068369725698,-5.6673517144961,4.68384900407852e-07,1.88165016267743e-06,5.83504517144593
"221.95098_1.411",2.06972623979387,22.0422911042481,5.65685651045276,4.8724720621036e-07,1.95319830394477e-06,5.79643506301021
"242.04919_7.641",-1.55125948331343,25.0555703810945,-5.65613023948981,4.88579923258815e-07,1.95431969303526e-06,5.79376398606261
"309.2074_8.574",1.88873323511301,21.6108727114645,5.65061472415384,4.98819274934704e-07,1.99098618124475e-06,5.77348223539647
"175.07155_0.997",1.06074096241077,24.9967358568408,5.64196469809376,5.1530656084934e-07,2.05237977883342e-06,5.74168561214054
"215.06683_1.203",-1.66942983128182,21.5619017095273,-5.64049093852846,5.18168825850974e-07,2.05936047276104e-06,5.73626961452922
"251.0233_2.253",-4.16204923792624,22.1931616461765,-5.63897313663637,5.21133056152172e-07,2.06671570986844e-06,5.7306921887763
"185.0119_1.419",-1.93839397273058,21.0988588364966,-5.6342025677223,5.30559436410024e-07,2.09961260975907e-06,5.71316472294783
"138.96955_1.48",-1.94628951082639,23.6958246987813,-5.63238059667046,5.34203859913048e-07,2.10953694467791e-06,5.70647177956744
"295.12186_8.578",-1.89300297196141,21.4521196905053,-5.61059167241926,5.79752493256712e-07,2.2845448566549e-06,5.62647966180104
"537.20058_3.548",3.25650522043847,18.4703663940911,5.5958129767205,6.12810125277646e-07,2.40969405193922e-06,5.572275297999
"290.93354_0.802",1.58491941516767,23.7518624760144,5.59398543827575,6.17025323482467e-07,2.42113953569442e-06,5.56557529183278
"305.08777_1.2",-1.55288644643477,23.0541732859655,-5.58714698832444,6.33053857976932e-07,2.47879316541178e-06,5.5405103375269
"201.03747_1.515",3.39716382112241,20.6817025796072,5.58557689816092,6.36791650330772e-07,2.48817958529245e-06,5.53475677141632
"542.32435_7.617",2.86209895013151,19.9229612020742,5.57981597109028,6.50693978758372e-07,2.53715971549483e-06,5.51365007478268
"365.23307_7.917",-1.81280028212507,21.5365049013351,-5.57583465254688,6.60476542599091e-07,2.56990453472518e-06,5.49906723701093
"381.07659_7.963",2.38356705029822,20.9957377164233,5.57446540618515,6.63874407037592e-07,2.57690939265963e-06,5.49405265650221
"224.02317_1.429",-2.06308925785471,21.4023410865398,-5.5739918161443,6.65053663299549e-07,2.57690939265963e-06,5.49231831685136
"552.85858_0.928",-2.31379932579679,20.8924858978863,-5.56671609898612,6.83432739723585e-07,2.64260659359786e-06,5.46567936538544
"373.0591_0.843",2.27483753354786,20.8713975145205,5.56007658830258,7.0064208549425e-07,2.70351707001523e-06,5.44137889298879
"383.09301_6.123",-2.05397918968966,19.1701261899132,-5.55426606366746,7.1605350286537e-07,2.75725166248574e-06,5.42011965272357
"249.07688_7.401",-1.28470278391072,20.1608340087644,-5.54888835105861,7.30615083625924e-07,2.80749812672819e-06,5.40044994142701
"437.27714_6.999",-1.40872922349449,19.0558279662003,-5.52934894844587,7.8602762074411e-07,3.00797374041457e-06,5.32903065109497
"211.08315_0.864",1.60267751129136,20.4084217424208,5.524767557727,7.99609308636373e-07,3.05365200993644e-06,5.31229614850458
"239.05935_7.322",-2.16041389556841,21.202726275041,-5.51817227514901,8.19569085652879e-07,3.12345014983931e-06,5.28821295389503
"133.0495_1.675",1.37787428912645,22.9512540371062,5.51502359787554,8.29270872583175e-07,3.15394823670978e-06,5.2767184318449
"177.91199_1.447",1.60308356817933,18.3756462194997,5.49962955756508,8.78360143551448e-07,3.33381682296828e-06,5.22055034295103
"292.92868_0.805",1.63245072749718,20.9736247512488,5.49584800525231,8.9085134339401e-07,3.37432672110058e-06,5.20676008407066
"124.00615_1.206",2.65007467734698,26.6428484899159,5.4734914746432,9.6836370740296e-07,3.65301431085344e-06,5.12529272665684
"295.16674_7.379",-1.6026257470605,19.7514119985141,-5.44803512665022,1.0647500658568e-06,4.00847083616676e-06,5.03265732539277
"244.02845_2.916",-1.84188609094294,19.6474213290995,-5.43146768848916,1.13250332071241e-06,4.25491126162394e-06,4.97244265992046
"247.08243_1.208",-1.27012001628475,21.3827703659352,-5.43014710836207,1.13808339914222e-06,4.26723795718781e-06,4.96764552364379
"243.06214_1.739",-2.73700050327207,23.8525795080546,-5.42875689296297,1.14398702676145e-06,4.28072564852672e-06,4.9625958368561
"182.08154_6.082",-1.52578006824777,20.5813651151061,-5.41235393477495,1.21596586054902e-06,4.54091073879072e-06,4.90304688854392
"417.04808_0.893",-1.71337719221436,22.2283381934618,-5.41175265570391,1.21868755955009e-06,4.54193596490959e-06,4.9008651293566
"435.2753_8.698",-2.45693367038338,23.4138002553234,-5.39971319052368,1.27446658779063e-06,4.74030057502889e-06,4.85719621476649
"334.12578_1.033",1.75926893676797,23.8654088768312,5.39628353489059,1.2908119417897e-06,4.79149392792338e-06,4.84476217131952
"118.92939_0.937",1.66953796931267,18.3496172848834,5.39387170202556,1.30243010106113e-06,4.82497059395101e-06,4.83601974514771
"190.05031_6.005",-1.14015007067607,21.1123732471662,-5.39313078304258,1.30601987984405e-06,4.82863126890551e-06,4.83333431530727
"130.08618_6.277",1.30904534724185,22.1195781606391,5.38617381810928,1.34020609729919e-06,4.94106603091831e-06,4.80812500810432
"186.11289_6.861",2.29013080250146,20.1061096232729,5.38586277199903,1.34175499977523e-06,4.94106603091831e-06,4.8069981495921
"219.09824_0.899",2.18751645589887,21.9780221991257,5.37601411945379,1.39172117296121e-06,5.10481125892492e-06,4.77132955150519
"260.99851_1.009",1.59747476501477,21.4402726985305,5.36416633546312,1.45426530305593e-06,5.30594379097554e-06,4.72844945663115
"326.10961_0.921",2.30714148149063,18.7647023040576,5.3640056702729,1.45513221422767e-06,5.30594379097554e-06,4.72786818552833
"220.06473_1.203",-1.38979991605549,23.6254140439926,-5.36207964821688,1.46556431460417e-06,5.33350464295166e-06,4.72090047634932
"488.90378_0.801",2.02676238478223,18.0250316926598,5.36003762070907,1.47670527177655e-06,5.36353225913361e-06,4.71351401028127
"170.04492_1.193",1.83226307191952,22.5958396655395,5.35037062887907,1.53059018050058e-06,5.5483894043146e-06,4.67855913976995
"279.10872_1.199",-1.05925288208873,19.6320332065159,-5.34907061678445,1.53798287884579e-06,5.56432012307561e-06,4.6738600410207
"216.03324_1.824",2.52027863259212,19.0749243982074,5.34630087056762,1.55385099212712e-06,5.61079268752517e-06,4.66384963642898
"59.01236_0.882",1.34686997933712,20.5866523817156,5.33170567409786,1.64017145576296e-06,5.91098683863311e-06,4.61112863149804
"437.25504_8.434",-1.22007501781095,22.0530806642638,-5.32881040417323,1.65784835118322e-06,5.96311344921715e-06,4.60067608721869
"266.0884_1.228",1.81103227970644,24.490149521538,5.32588321241294,1.6759109752083e-06,6.01642315277873e-06,4.5901102574402
"383.09242_6.542",-2.66797600411854,20.4689565910692,-5.32481641564081,1.68254188669293e-06,6.02856706892294e-06,4.58626009718093
"359.17886_0.859",2.32015162373901,20.3471667219517,5.32364001189343,1.68988406026798e-06,6.04320773768281e-06,4.58201466012747
"381.23015_5.714",-1.83600580078753,18.3468323023144,-5.31378445019922,1.7526476617684e-06,6.25560396200413e-06,4.54646020808729
"343.04364_0.865",1.15453524460402,21.4846322878342,5.31295890986057,1.75800805645775e-06,6.26269280764988e-06,4.54348304946089
"387.12607_7.452",-2.24325881436483,19.2696373672241,-5.30563058981634,1.8063058970913e-06,6.42242096743572e-06,4.51706176333121
"157.01087_1.527",3.09522439443583,21.8657241530732,5.30445340710536,1.81418512286572e-06,6.43810246278925e-06,4.51281875318695
"218.9819_1.527",2.65445604301229,21.3545125235545,5.30059392386633,1.84025599998975e-06,6.51815865645226e-06,4.49890999054251
"589.30394_7.307",-3.04028146963884,23.9313998231276,-5.29927710173963,1.84923532890266e-06,6.53748718179682e-06,4.49416523848659
"618.86095_0.803",1.94100881673173,17.6498045131446,5.28908780252655,1.92019009100871e-06,6.76256699983332e-06,4.45746506988853
"258.04276_4.048",1.78180827952014,20.1333676160892,5.28602398806293,1.942045086329e-06,6.82658272770196e-06,4.44643449334623
"255.09862_2.45",2.51031196955876,20.5504840815299,5.27922877117933,1.99139521643568e-06,6.97796605198254e-06,4.42197775140828
"623.2534_1.007",2.12395908502516,19.3441610722826,5.27906083061753,1.99263039199932e-06,6.97796605198254e-06,4.42137345301567
"273.10967_2.444",3.02859597663944,20.3884715209774,5.27784963323402,2.00156092405179e-06,6.98876521894291e-06,4.4170154148372
"321.13021_1.031",2.05195755951541,19.9822636531034,5.27762180073013,2.00324520284355e-06,6.98876521894291e-06,4.4161956841484
"242.03349_1.437",-1.51542227941851,18.3554822164858,-5.27388335581617,2.03108229928845e-06,7.07258676825398e-06,4.40274669425301
"237.88782_1.592",-1.91213182014951,19.5074599522677,-5.26785072728416,2.07680767510182e-06,7.21826787451121e-06,4.38105142979992
"512.15586_5.882",-1.58539895915108,20.1756439714572,-5.26352761884385,2.11019747975251e-06,7.32061032228162e-06,4.36550948695555
"417.19606_8.929",-1.93201272976182,19.3062281903768,-5.25945034013541,2.14217272551468e-06,7.41767272118516e-06,4.35085542005798
"199.96868_1.407",1.30252168402653,26.8830146057663,5.25775164152667,2.15563478799272e-06,7.45038764714058e-06,4.34475133700406
"133.98498_1.746",-2.08247158210398,21.8075252371614,-5.24772185370152,2.23683484384484e-06,7.71666444270635e-06,4.30872456371207
"294.94595_0.793",1.96446761914147,18.7974541940831,5.24084486389328,2.29424290120603e-06,7.90002750396733e-06,4.28403660331165
"325.11427_1.202",-1.77436120810464,21.6234987008639,-5.23372086136423,2.35524237940388e-06,8.09505528921036e-06,4.25847397933361
"639.18708_1.357",2.7306072473959,19.1767419301218,5.22712723191417,2.41312168885701e-06,8.27865777175345e-06,4.23482547525998
"266.08827_1.144",2.36759112635645,24.8910318541998,5.22626669488548,2.42077808045229e-06,8.28960169247132e-06,4.23173988362135
"124.00616_1.075",2.52097989846221,29.1325919380742,5.2180328003969,2.49525640538288e-06,8.52890587180595e-06,4.20222512641376
"241.88333_1.846",2.6314000183579,19.1466183276399,5.21412168433534,2.53141935011918e-06,8.63660719452425e-06,4.1882113931148
"389.23752_8.101",-2.26187651685226,18.8892466081679,-5.21321388468896,2.53988651755051e-06,8.64959518637384e-06,4.18495923823998
"323.04761_1.044",-2.0751903567064,21.3798470913663,-5.21046104885546,2.56573335586367e-06,8.72161375180032e-06,4.17509855996348
"522.30655_8.205",-2.02990532930029,20.0097289199748,-5.20206600976224,2.64616460974744e-06,8.97857681113574e-06,4.14503903753877
"295.097_6.843",-1.87248214930238,20.0650002642907,-5.19929660390109,2.67323809100085e-06,9.05388667317077e-06,4.13512665476531
"213.88879_1.454",3.07736205050004,21.2382133243436,5.19871450644854,2.67896319677243e-06,9.05674989655671e-06,4.13304342762465
"345.17163_8.051",-2.19686536925459,20.6270511457185,-5.18373950650046,2.83046570737611e-06,9.55153518707283e-06,4.07947951714728
"253.1307_3.037",2.87475195936562,19.3832205775117,5.17678174791808,2.90369565107497e-06,9.78086956151568e-06,4.05461150174118
"204.00393_1.322",1.9660821579844,19.4941462769482,5.17243298159774,2.95040929342677e-06,9.92021675471029e-06,4.03907458477912
"628.17653_1.097",2.1110469280759,20.7830813159587,5.16956416248785,2.98162948676965e-06,1.00070602666265e-05,4.02882771631896
"267.07383_3.451",2.70651735497229,22.1891989710193,5.16360302960628,3.0475448355257e-06,1.02098252973569e-05,4.0075423618028
"425.12727_8.972",-1.8110831550839,19.678134386776,-5.15294958399592,3.16893367835119e-06,1.05973710036393e-05,3.96952470389029
"224.0231_1.719",-1.29944674176406,23.6370413852727,-5.14671999680957,3.24210584310581e-06,1.08225691453316e-05,3.94730735428797
"377.23382_8.23",-2.23439401301773,22.1120033144044,-5.14076766232313,3.31357250829452e-06,1.10412757188413e-05,3.92608809985814
"504.88062_0.803",2.36528503022524,18.5247299195629,5.13665700898128,3.36382900299516e-06,1.11886498737617e-05,3.91143950455737
"329.10853_1.071",-2.087171612151,21.9547621751987,-5.13348948964092,3.40306537745015e-06,1.12989075859526e-05,3.90015480391752
"280.90834_0.936",1.90825842244464,21.8090664021178,5.12785850107472,3.47393099200299e-06,1.15135998592099e-05,3.88010007573902
"180.97218_0.914",-1.22046622340417,25.4649075461219,-5.12337294570558,3.53141779320278e-06,1.16832645707386e-05,3.8641306796236
"268.0863_3.803",-2.00409887429304,19.2274993329891,-5.10873450830374,3.72560644131925e-06,1.23001074393733e-05,3.81205161306334
"387.06054_1.468",-1.11090642912507,24.4368479258359,-5.10832985023753,3.73112095278402e-06,1.23001074393733e-05,3.81061275929932
"449.3272_8.686",-1.49158817745771,20.9792521662928,-5.1078423329682,3.73777529079213e-06,1.23001967016138e-05,3.80887933780107
"522.17706_7.305",-1.66145462682544,20.7545086141228,-5.10681936285803,3.75177620109849e-06,1.2324418812812e-05,3.805242257164
"303.13099_1.009",1.78763694124073,19.7487025070096,5.10604737130827,3.76237620165124e-06,1.23374032336832e-05,3.80249769056653
"258.18231_0.951",1.92394050196593,18.5148664927722,5.09577109008783,3.90631211153162e-06,1.27867994338672e-05,3.76597861758784
"174.04001_1.542",1.51755376648859,26.7232681016092,5.08966941538286,3.99432213597628e-06,1.30518695147394e-05,3.74430812667666
"227.05578_1.895",-1.5029775794518,22.207970120775,-5.08765087115178,4.02386414623565e-06,1.31252932432572e-05,3.73714130616984
"146.98196_1.447",2.99011627316337,21.0341634414072,5.08050674287456,4.13015545814851e-06,1.34419315656791e-05,3.71178484114024
"239.03626_4.913",-2.43752489985067,20.7080208896276,-5.08015748935048,4.13542183405323e-06,1.34419315656791e-05,3.71054559287927
"352.96211_1.744",-1.90727961522355,20.7489585104,-5.07340844188375,4.23849577212882e-06,1.37528813864879e-05,3.6866044903149
"156.10207_7.334",1.83474959068292,20.9044275937675,5.07084400364654,4.27831902059187e-06,1.38578710335402e-05,3.67751077044543
"336.14892_9.171",2.24369741869332,18.6278513360456,5.06715673282682,4.33622376362076e-06,1.40209604621605e-05,3.66443847583868
"270.04472_3.462",-1.5093537629303,20.6535599311257,-5.06162117998722,4.4246021506826e-06,1.42570513744217e-05,3.64482041204528
"244.11882_6.906",2.45943223417953,20.4829456347662,5.05877259217685,4.47076868334862e-06,1.43808434597834e-05,3.63472819607725
"480.18356_1.042",2.95328071200607,21.2047962160815,5.05393906902289,4.55018961871895e-06,1.46109895023224e-05,3.6176085914806
"192.06596_6.508",1.35254233531505,19.1329863141501,5.05156071099093,4.58977615040674e-06,1.47126503197839e-05,3.60918712593343
"365.23307_7.671",-1.72798455563926,20.8466334546029,-5.0503625940645,4.60984611076102e-06,1.47515075544353e-05,3.60494532495191
"308.08108_3.8",-1.92072118691262,21.3433471530133,-5.03479763920973,4.87854464539239e-06,1.55844730840762e-05,3.54987474809599
"168.98032_1.462",-1.64676465980239,22.9910986846313,-5.03062886536334,4.95308409853669e-06,1.57954022111411e-05,3.53513636799498
"79.9559_1.076",2.56665920107537,24.3182042170013,5.01275398662754,5.28557407995326e-06,1.68268018737448e-05,3.47199519882755
"242.96377_1.67",-1.11036310203992,21.5600040533262,-5.01130499669014,5.31346726053563e-06,1.68866356773187e-05,3.46688065173271
"378.91795_0.885",-1.52419730509835,21.0099543946896,-4.9986489891917,5.56331976948017e-06,1.76274190923065e-05,3.42223308840415
"227.06464_0.993",1.2845085417243,20.8483661880129,4.99853836938053,5.56555365737694e-06,1.76274190923065e-05,3.42184304284643
"389.16833_2.627",1.93766895388523,19.0117669745661,4.98632234927035,5.81774135257542e-06,1.83947665253492e-05,3.37879038140703
"259.13009_3.895",1.37466217806899,24.0650081533597,4.98564903067593,5.83196279745569e-06,1.84083723674792e-05,3.37641863425021
"418.11259_1.275",2.17544473649405,20.4936988512618,4.98407985767285,5.86523849044086e-06,1.84819739189444e-05,3.37089175742382
"521.35988_7.806",1.63806694156356,18.8941707471277,4.9832518551845,5.88287203373927e-06,1.85061194824069e-05,3.3679756798513
"465.32213_8.467",-1.17129807182386,23.6467329295913,-4.97638374690636,6.03115808311716e-06,1.89404896823442e-05,3.34379486188602
"254.07047_2.503",-1.74711905695339,25.5933177364313,-4.96245756434334,6.34317714367741e-06,1.98531817515435e-05,3.29480531874467
"530.27996_9.001",2.92093631186314,21.7361117259358,4.95575491594456,6.49894366287534e-06,2.03064637008361e-05,3.27124636654184
"286.06016_1.084",1.72498513670839,20.2912342837915,4.95332118861403,6.55642592941115e-06,2.04516412184657e-05,3.26269529665516
"309.10966_3.158",1.35941491982351,21.1100554831603,4.94652813537405,6.71952290556237e-06,2.09252256924895e-05,3.23883639568655
"322.94137_0.792",1.28453163141009,22.451187560153,4.9457283110117,6.73898610734679e-06,2.09506837776141e-05,3.2360280826245
"294.94732_0.8",1.75808781779906,19.0159870515838,4.94369927108557,6.78860986670695e-06,2.10696654056992e-05,3.22890461808363
"353.2337_8.365",1.37679199989799,23.5113886410758,4.94049646207274,6.8676704639506e-06,2.12794597347117e-05,3.21766274380259
"369.1128_8.506",-2.35680206393507,23.8961929379378,-4.93759627836837,6.94003944376636e-06,2.14678553460506e-05,3.20748563236233
"171.94608_1.531",2.07787406704779,19.297268371984,4.93657533029368,6.96569296352269e-06,2.15113579705459e-05,3.20390357316292
"249.02186_1.077",3.60259749276132,21.9389114063679,4.91806399734059,7.44728893788884e-06,2.29142054873015e-05,3.13900772133804
"334.883_1.401",1.82627243753339,18.9022890340496,4.91770316593719,7.45699359608302e-06,2.29142054873015e-05,3.13774373011966
"221.99911_0.999",-1.89391290335029,18.9781073980301,-4.91100872588994,7.63930772751196e-06,2.34356283343177e-05,3.11430001649759
"145.01322_1.237",-1.19562914299581,19.6612313958905,-4.90502807801856,7.80587359151954e-06,2.39070979964691e-05,3.09336706079385
